step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,quantum_field_performance,learning_rate,batch_loss,signal_adaptations,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,scbf_symbolic_entropy_collapse,scbf_activation_ancestry_stability,scbf_collapse_phase_alignment,scbf_bifractal_lineage_strength,scbf_semantic_attractor_density,scbf_weight_drift_entropy,scbf_entropy_gradient_alignment,scbf_structural_entropy,scbf_total_collapse_events,scbf_entropy_variance,scbf_pattern_consistency,scbf_recursive_activity,scbf_entropy_momentum,scbf_top_neuron_consistency
138,0.12422174960374832,0.35725897689357683,48,0.8895042284606819,0.8895042284606819,0.6671885919435432,0.01,0.13520768284797668,0,0.08588947355747223,0.2949599161229044,0.5,1.0303628737826422,0.9518325733020901,0.00016178659842835952,0.5,0.004128043074160814,-1.0918749173482258,0.0625,0.9999950318132231,0.9999602437019348,5.949679851531982,0,1.2937825921710555e-08,-0.49416009514514325,0.3151041666666667,5.355711866378785,0.9877095613628626
148,0.21973036229610443,0.3539859145199575,48,0.8198533306308217,0.8198533306308217,0.6292240964553301,0.01,0.23477484285831451,0,0.09522398561239243,-79.40599715690294,0.5,1.0353627431826526,0.9512767392210661,0.0001846242311931423,0.5,-0.0020280308090150356,-1.0918749173482258,0.0859375,0.9999976761707011,0.9999807476997375,5.9495439529418945,0,1.4737342013404486e-08,-0.4334552926666526,0.2994791666666667,5.356589557647705,0.9903722759336233
158,7.659074071852956e-06,0.35100488189313883,48,0.9999923409845891,0.9999923409845891,0.7284839385831136,0.01,3.6500396163319238e-06,0,0.10006331652402878,0.9894322293536549,0.5,1.035829792676712,0.9510583275929093,0.000196483773821865,0.5,-0.000320478284265846,-1.0918749173482258,0.08333333333333333,0.9999981569629699,0.9999865293502808,5.9494733810424805,0,1.5689606058799654e-08,-0.40205725231709466,0.3046875,5.3575260429382325,0.9921552296727896
168,0.4191775619983673,0.36353868506349923,48,0.7046334629134663,0.7046334629134663,0.566142184644418,0.01,0.4474864900112152,0,0.1020960733294487,-142.22689670919945,0.5,1.0421367365429206,0.950978070590645,0.00020682080759959476,0.5,0.0005341331125237048,-1.0918749173482258,0.09114583333333333,0.9999986377552386,0.9999898076057434,5.949411869049072,0,1.650669823050066e-08,-0.3984920775625742,0.3072916666666667,5.358470682144165,0.9892649799585342
178,0.00040908632217906415,0.3582744240981164,48,0.9995910809610067,0.9995910809610067,0.7284209212141691,0.01,0.00045857904478907585,0,0.1029200553894043,0.9218813059250814,0.5,1.0365770064006612,0.9509472893550992,0.0002127505789140116,0.5,0.0021373771596699953,-1.0918749173482258,0.09375,0.9999986377552386,0.9999910593032837,5.949376583099365,0,1.6995414853226976e-08,-0.4001860227168599,0.3072916666666667,5.359438924789429,0.9893731204792857
188,0.2354804277420044,0.3425030254900134,48,0.8094017335649951,0.8094017335649951,0.6237459289518756,0.01,0.25929883122444153,0,0.10157372057437897,-0.8579795296488926,0.5,1.0239964100238732,0.9509980965405702,0.00020978569325680319,0.5,0.005670831073075533,-1.0918749173482258,0.08854166666666667,0.9999982370950147,0.9999889731407166,5.949394226074219,0,1.6778825440155742e-08,-0.4147629454678321,0.3098958333333333,5.360454803466797,0.9914747793227434
192,0.40943238139152527,0.33160597660139574,48,0.7095054812155693,0.7095054812155693,0.5689359201809163,0.012155062500000004,0.45268118381500244,4,0.10394644737243652,0.13772262353282183,0.5,1.028044470578043,0.9509102915413677,0.00022677368675194653,0.5,0.0021373771596699953,-1.0918749173482258,0.09114583333333333,0.9999952722093575,0.9999929070472717,5.94929313659668,0,1.818123429586649e-08,-0.41663575797617813,0.3255208333333333,5.354363822937012,0.9922134568914771
202,0.07502380758523941,0.3279809443968162,48,0.9302119571158514,0.9302119571158514,0.6911405112097562,0.019799315994393985,0.13838019967079163,14,0.1188495010137558,0.4151559530870076,0.5,1.0340926118678755,0.9505099362228066,0.00032453478139415903,0.5,-0.000683470512740314,-1.0918749173482258,0.11197916666666667,0.9999629789953076,0.9999993443489075,5.948711395263672,0,2.61199168960502e-08,-0.38961509506455316,0.3828125,5.354840255737305,0.9787654988467693
212,1.525238275527954,0.32402401923559865,48,0.39600223459741796,0.39600223459741796,0.39842774138346204,0.02,1.8704363107681274,24,0.1381804198026657,0.13055773293645445,0.5,1.0251303335499544,0.9502397236414253,0.0005440965841151391,0.5,8.542934665456414e-05,-1.0918749173482258,0.15625,0.9998810840455336,1.0,5.947404861450195,0,4.58788171897595e-08,-0.3953847102089292,0.4244791666666667,5.354664375305176,0.8875997364521027
222,0.012923454865813255,0.3340293167544647,48,0.9872414299385285,0.9872414299385285,0.7269851235221954,0.02,0.0014368054689839482,34,0.18697194755077362,0.523856304645568,0.5,1.0402923399158133,0.9500349735491909,0.0011366730553274973,0.5,-0.0010036665480583906,-1.0918749173482258,0.34375,0.9998176995981057,1.0,5.943878650665283,0,9.524563182594648e-08,-0.2746278117197436,0.4166666666666667,5.352490785598755,0.9261369109153748
232,0.0780077576637268,0.33573708164649485,57,0.927637109186685,0.927637109186685,0.6968050702141937,0.02,0.2116265445947647,44,0.18164128065109253,-1.7886134886550176,0.5,1.0374830252967095,0.9500115189817734,0.001516067464612747,0.5,-0.001180692226625979,-1.1499958038330078,0.3969298245614035,0.0,1.0,6.113210678100586,0,9.253826505073448e-08,-0.37726181344029164,0.40350877192982454,5.505889610290527,0.9430626593530178
242,0.06299058347940445,0.3316816515191932,57,0.9407421058489321,0.9407421058489321,0.7000185467948622,0.02,0.1126202940940857,54,0.16518105566501617,0.45318855251571366,0.5,1.0350841391897,0.9500249749427894,0.0008481441841997617,0.5,0.007010954897850752,-1.1499958038330078,0.27850877192982454,0.999755759397461,1.0,6.117300033569336,0,5.044742579229933e-08,-0.34990752040001194,0.38377192982456143,5.510570030212403,0.9588932804763317
252,0.028660781681537628,0.3326493686871009,57,0.9721377715648046,0.9721377715648046,0.718262992959049,0.02,0.022009173408150673,64,0.18138669431209564,0.6079180478996402,0.5,1.0384976801016548,0.9500116580988105,0.0009534417909067283,0.5,0.029203034937381744,-1.1499958038330078,0.3267543859649123,0.9999626162343053,1.0,6.116655349731445,0,5.658743873482308e-08,-0.27296391693769584,0.39035087719298245,5.510989814758301,0.9443125203251839
256,0.24378491938114166,0.3329588575177773,57,0.8039975275609231,0.8039975275609231,0.6262331160897198,0.02,0.3562241196632385,68,0.18905667960643768,0.2637241006137917,0.5,1.0350367122842963,0.9500081158694229,0.0009865420001156089,0.5,0.049985505640506744,-1.1499958038330078,0.35964912280701755,0.99998816180753,1.0,6.116452693939209,0,5.865051022624357e-08,-0.22957220294264125,0.41228070175438597,5.504807424545288,0.9379256777465343
266,0.00982220284640789,0.32173099422860557,57,0.990273334435783,0.990273334435783,0.7303766807304479,0.02,0.012294589541852474,78,0.20857371389865875,0.6607586516197843,0.5,1.0311053480401968,0.950003212928641,0.0012745527616555563,0.5,0.02783113531768322,-1.1499958038330078,0.4692982456140351,0.9999158865271868,1.0,6.114689350128174,0,7.567533799601733e-08,-0.18372769375636278,0.4407894736842105,5.504220415115357,0.9481154792010784
276,0.20875363051891327,0.32474439627499196,57,0.8272984458964594,0.8272984458964594,0.641475767932752,0.02,0.24901850521564484,88,0.21346834301948547,0.16819319286590684,0.5,1.0247695618256696,0.9500025436116629,0.001449944929040159,0.5,0.04819023609161377,-1.1499958038330078,0.48026315789473684,0.9999543606527144,1.0,6.1136155128479,0,8.572069276624461e-08,-0.19210689775182455,0.4276315789473684,5.50425396156311,0.9717770740389824
286,1.9973485469818115,0.3403435852341091,57,0.3336281998324662,0.3336281998324662,0.3703475941067801,0.02,2.2081313133239746,88,0.21564118564128876,0.7475435759888733,0.5,1.0432703266849304,0.9500022926818928,0.0015346814646149953,0.5,0.053675904870033264,-1.1499958038330078,0.48026315789473684,0.9999490646192409,1.0,6.113096714019775,0,9.054633665073197e-08,-0.19138523409629005,0.4276315789473684,5.5047870426177985,0.9602117836475372
296,0.029302136972546577,0.3300731672874998,57,0.9715320352304601,0.9715320352304601,0.7218180969488172,0.02,0.0636030063033104,98,0.22082601487636566,0.4587028440164027,0.5,1.0273350016428133,0.9500017886664863,0.0016803223851340476,0.5,0.06555366516113281,-1.1499958038330078,0.5350877192982456,0.9999119923849269,1.0,6.1122050285339355,0,9.952016455372359e-08,-0.1830390666382149,0.41885964912280704,5.504984525680542,0.9792584925889969
306,0.23299703001976013,0.32957232397455455,57,0.81103196167794,0.81103196167794,0.6341670112211679,0.02,0.2810360789299011,108,0.22332823276519775,0.27387057941147863,0.5,1.0354675551415085,0.9500015863717635,0.0019258869960415703,0.5,0.07195182144641876,-1.1499958038330078,0.5482456140350878,0.9999267901255144,1.0,6.110701560974121,0,1.1570669755656127e-07,-0.19632884356071623,0.4298245614035088,5.504631404876709,0.9353986382484436
316,0.33673393726348877,0.3698048552408156,57,0.7480920264859604,0.7480920264859604,0.5998569811845318,0.016341456137750933,0.4127660095691681,108,0.223963662981987,-6.702518427147014,0.5,1.0476082327932015,0.9500015387156964,0.002051589908190099,0.5,0.07638952136039734,-1.1499958038330078,0.543859649122807,0.9999437685857675,1.0,6.109931945800781,0,1.2399340221236343e-07,-0.20284947033055278,0.4100877192982456,5.5049387512207035,0.9336335882544518
320,0.020699484273791313,0.3753981099558684,57,0.9797202951576697,0.9797202951576697,0.7271734226535436,0.015072838829498034,0.03867308422923088,108,0.2228199541568756,0.5300858437752644,0.5,1.0287947461665332,0.9500016255409718,0.0019973055650875926,0.5,0.08809440582990646,-1.1499958038330078,0.5394736842105263,0.9999901867615051,1.0,6.110264301300049,0,1.2061950371844432e-07,-0.1933572424243184,0.40789473684210525,5.4992378711700445,0.9430428706109524
330,0.06549578905105591,0.36048923511173114,57,0.9385302225273107,0.9385302225273107,0.7047644131145986,0.012315606730181564,0.06970534473657608,108,0.22538991272449493,0.2706275266449286,0.5,1.0224171269443996,0.9500014368515621,0.002012804251281808,0.5,0.0930233970284462,-1.1499958038330078,0.5460526315789473,0.9999537375899528,1.0,6.110169410705566,0,1.212409301842854e-07,-0.17814159183355716,0.4144736842105263,5.50015246963501,0.9732756428420544
340,0.01112328004091978,0.34714027498047834,57,0.9889990862039398,0.9889990862039398,0.7327473231492408,0.012315606730181564,0.016040774062275887,108,0.22574415802955627,0.6416226624074227,0.5,1.030791331145212,0.9500014126029782,0.002111403933301781,0.5,0.07638952136039734,-1.1499958038330078,0.5526315789473685,0.9999832551882826,1.0,6.109565734863281,0,1.273575236382385e-07,-0.1872983523299534,0.4166666666666667,5.500609161376953,0.9674456007778645
350,0.008164356462657452,0.344019187645553,57,0.9919017604517346,0.9919017604517346,0.7344541505366424,0.010062747359552612,0.007977978326380253,108,0.2268412858247757,0.6294772081221722,0.5,1.039402620177176,0.9500013400479475,0.0020990984437605498,0.5,0.07866039872169495,-1.1499958038330078,0.5592105263157895,0.9999804514058555,1.0,6.109641075134277,0,1.2628780154955166e-07,-0.17716542931244805,0.42105263157894735,5.50167696762085,0.9670234993100166
360,1.2315374612808228,0.36225566790174957,68,0.4481215383343983,0.4481215383343983,0.43535446589415044,0.008221997230069902,1.471835970878601,108,0.19635556638240814,-388.3764477264271,0.5,1.0545052262319645,0.9500009974928616,0.001766408621927229,0.5,0.05461020767688751,-1.1955888271331787,0.4724264705882353,0.0,1.0,6.287822723388672,0,7.765449083763087e-08,-0.2788004408619391,0.4227941176470588,5.663040451049804,0.9698638692498207
370,0.08185143768787384,0.35546185260806407,68,0.9243413329811658,0.9243413329811658,0.6939225600326282,0.013392767109439872,0.130828857421875,118,0.18680068850517273,-1.8730640650496384,0.5,1.0377416815875167,0.9500017110094632,0.001584423264632595,0.5,0.06804302334785461,-1.1955888271331787,0.36580882352941174,0.9999428456968563,1.0,6.288969039916992,0,7.037291993583494e-08,-0.3298431322279529,0.36213235294117646,5.665072135925293,0.9599626883864403
380,0.4481227397918701,0.3405082298864234,68,0.6905492003693857,0.6905492003693857,0.5660622976506908,0.02,0.5310465693473816,128,0.19895321130752563,0.01934517755259768,0.5,1.0100446276545243,0.9500008610809345,0.0016121298539711892,0.5,0.06282702833414078,-1.1955888271331787,0.4117647058823529,0.9999580616106734,1.0,6.28879451751709,0,7.130579149361438e-08,-0.2611866286568858,0.3713235294117647,5.665915065765382,0.9493247009813786
384,0.02297011949121952,0.32704953666279113,68,0.977545659395561,0.977545659395561,0.7242163956451302,0.018447363199999997,0.014629727229475975,128,0.20311667025089264,-0.2977589099445561,0.5,1.031830270488982,0.9500006800430127,0.0016174289284347498,0.5,0.0910932868719101,-1.1955888271331787,0.4375,0.9999862224063945,1.0,6.288761138916016,0,7.133468926667774e-08,-0.2337566821503989,0.37316176470588236,5.659885025024415,0.9494080245494843
394,0.16268260776996613,0.3141736088023286,68,0.860079950725338,0.860079950725338,0.6600946017904479,0.015072838829498034,0.20533917844295502,128,0.20839230716228485,-60.652550798303615,0.5,1.0324305638034421,0.9500005039481493,0.0016521757167036188,0.5,0.10845180600881577,-1.1955888271331787,0.46875,0.9999850111893742,1.0,6.2885422706604,0,7.251977507394258e-08,-0.203911478459738,0.3897058823529412,5.6606880435943605,0.9466866254806519
404,8.653090617372072e-07,0.3023265480363188,68,0.999999134691687,0.999999134691687,0.7371969086202584,0.015072838829498034,9.165911615127698e-05,128,0.2097323089838028,0.9936214172341413,0.5,1.0234917449262118,0.9500004669607733,0.0016739019220045614,0.5,0.12994921207427979,-1.1955888271331787,0.4632352941176471,0.9999731261223629,1.0,6.288405418395996,0,7.339427554597933e-08,-0.20055804659742793,0.3952205882352941,5.661564876556397,0.9399954229593277
414,0.09638842940330505,0.29842249227411477,68,0.9120855101911617,0.9120855101911617,0.6888097339127146,0.012315606730181564,0.1284918189048767,128,0.20802919566631317,0.5301193813000686,0.5,1.0119701433771044,0.9500005144618626,0.0016508887986195209,0.5,0.1535990983247757,-1.1955888271331787,0.4577205882352941,0.9999725962149165,1.0,6.28855037689209,0,7.229961340726732e-08,-0.19693028509788157,0.3897058823529412,5.662695339202881,0.9358809292316437
424,0.14692677557468414,0.29970057283844564,68,0.8718952432677628,0.8718952432677628,0.6668944937429846,0.010062747359552612,0.18666905164718628,128,0.21043837070465088,0.25452485063580343,0.5,1.0288270691220593,0.9500004485692443,0.0016814720283812035,0.5,0.14815373718738556,-1.1955888271331787,0.46139705882352944,0.9999826644563975,1.0,6.288357734680176,0,7.363857434938836e-08,-0.1897234150670939,0.3897058823529412,5.663521961212158,0.9362325370311737
434,0.06436696648597717,0.2957421692684777,68,0.9395255879666337,0.9395255879666337,0.7042069362993244,0.008221997230069902,0.07071654498577118,128,0.2109670341014862,-26.7477352312174,0.5,1.0245348361459492,0.9500004352702489,0.001705166461340113,0.5,0.13758964836597443,-1.1955888271331787,0.46875,0.9999754728553396,1.0,6.288208484649658,0,7.459207296278692e-08,-0.18817332217678873,0.3897058823529412,5.664387636184692,0.9396429397165775
444,0.31089743971824646,0.3341669425870125,68,0.7628361835956685,0.7628361835956685,0.607147992759899,0.006717970354994851,0.3530803918838501,128,0.2123131901025772,0.0014580235740397907,0.5,1.0020767836072448,0.9500004031473508,0.001715234702821089,0.5,0.14281751215457916,-1.1955888271331787,0.4797794117647059,0.999986071004267,1.0,6.288145065307617,0,7.505180121825106e-08,-0.18071096094196637,0.39889705882352944,5.665330558776856,0.9360136464238167
448,2.4555249214172363,0.3215132577974764,68,0.2893916330343998,0.2893916330343998,0.3468089940668703,0.008165734953810962,2.550337791442871,132,0.2129296511411667,0.015196928809363297,0.5,1.014930728723623,0.9500003892334461,0.0017205337772847606,0.5,0.1454719454050064,-1.1955888271331787,0.4797794117647059,0.9999965934521305,1.0,6.288111686706543,0,7.5235952579078e-08,-0.17840024077409522,0.39889705882352944,5.659300518035889,0.9326304271817207
458,0.2157224714756012,0.38193162632434824,68,0.8225561536147598,0.8225561536147598,0.6402311327864088,0.006671999979010074,0.2689635157585144,132,0.21440790593624115,0.16000529538324482,0.5,1.024307510843237,0.9500003577789812,0.0017736759240488675,0.5,0.13246937096118927,-1.1955888271331787,0.48161764705882354,0.9999883420361799,1.0,6.287776947021484,0,7.767393128688127e-08,-0.17911911863871222,0.3952205882352941,5.659999252319336,0.9214048758149147
468,0.518951416015625,0.3592451749045044,68,0.6583489040242702,0.6583489040242702,0.5499903880261263,0.006671999979010074,0.6045100092887878,132,0.21370568871498108,0.08544241556619347,0.5,1.0234880289972852,0.9500003723930148,0.001827120875067978,0.5,0.12498859316110611,-1.1955888271331787,0.4742647058823529,0.9999869794170322,1.0,6.287440299987793,0,8.03037849550492e-08,-0.1863481826614879,0.38786764705882354,5.660696269989014,0.9171277359127998
478,2.826383113861084,0.35391715622114095,81,0.26134340714015203,0.26134340714015203,0.33167045361873243,0.010867984915668717,2.9623591899871826,142,0.18554674088954926,0.041972978213412726,0.5,1.022581793126005,0.9500002606566568,0.0016053199249038697,0.5,0.10654674470424652,-1.2508968512217205,0.3966049382716049,0.0,1.0,6.463498115539551,0,5.1675588252919624e-08,-0.3072535074290801,0.37808641975308643,5.820148303985596,0.9190061911940575
488,0.03321250155568123,0.3358077191759669,81,0.9678551106324459,0.9678551106324459,0.716293515669855,0.017702802233031067,0.027758143842220306,152,0.16919125616550446,-15.226212655224803,0.5,1.0201066729093486,0.9500007785964953,0.0013294067136769838,0.5,0.024177178740501404,-1.2508968512217205,0.30401234567901236,0.9998761115800097,1.0,6.46528434753418,0,4.334507153203049e-08,-0.4285249452596682,0.3333333333333333,5.822755912780761,0.9161107838153839
498,0.001984649570658803,0.3210145703796659,81,0.9980192814615382,0.9980192814615382,0.7338481259871501,0.02,0.0027928901836276054,162,0.1846940517425537,0.673031673904616,0.5,1.0261902889016647,0.9500002760046754,0.0014773804566975413,0.5,0.04032598435878754,-1.2508968512217205,0.33641975308641975,0.9999410020068893,1.0,6.46432638168335,0,4.822858912234551e-08,-0.3616315722188155,0.3395061728395062,5.8228937435150145,0.916990727186203
508,0.0006534289568662643,0.31224442762074195,81,0.9993469977337234,0.9993469977337234,0.7356297048034154,0.02,0.001748273498378694,172,0.19947995245456696,0.8177301443220822,0.5,1.0250897386765268,0.9500001020603008,0.0016036995056174508,0.5,0.06202404946088791,-1.2508968512217205,0.39197530864197533,0.9999470417515024,1.0,6.463508605957031,0,5.1893305652583877e-08,-0.2974114656553408,0.35802469135802467,5.823157745361328,0.9134271144866943
512,0.04340595006942749,0.3014182758427583,81,0.9583997483754628,0.9583997483754628,0.7132447950571141,0.02,0.07419948279857635,176,0.20123057067394257,0.3701509482758817,0.5,1.0252572742520416,0.9500000906838977,0.0016118016020496562,0.5,0.05922314524650574,-1.2508968512217205,0.39351851851851855,0.9999919715589899,1.0,6.463456153869629,0,5.203380837315308e-08,-0.28838655472285923,0.3611111111111111,5.817110538482666,0.9180008247494698
522,0.2877691090106964,0.3114188823897151,81,0.7765367199778775,0.7765367199778775,0.6135184750450347,0.02,0.5041437149047852,186,0.2036956548690796,-101.06911139890973,0.5,1.0381035179785254,0.9500000767700669,0.0016234391587430785,0.5,0.0868750587105751,-1.2508968512217205,0.4012345679012346,0.999968770101025,1.0,6.463380813598633,0,5.188963214664e-08,-0.2722537964353777,0.36728395061728397,5.81804273223877,0.9208677634596825
532,0.06670205295085907,0.3086027926878921,81,0.9374688998053968,0.9374688998053968,0.7026184865228393,0.02,0.1132977157831192,196,0.20887264609336853,0.26517530934117917,0.5,1.0222406420225312,0.9500000540784015,0.0016726409807130693,0.5,0.09914446622133255,-1.2508968512217205,0.4660493827160494,0.9999211150429194,1.0,6.463062286376953,0,5.27840988695516e-08,-0.2460183402754863,0.3966049382716049,5.818756057739257,0.9271468669176102
542,0.002555704675614834,0.3476034430273574,81,0.9974508103004194,0.9974508103004194,0.7359575300319914,0.02,0.0004406907828524709,206,0.21106041967868805,0.9011851951438775,0.5,1.049924444400403,0.9500000466245865,0.0017760531933566082,0.5,0.11423789709806442,-1.2508968512217205,0.4660493827160494,0.9999404127635124,1.0,6.462392807006836,0,5.647712342238265e-08,-0.2404897906466923,0.39197530864197533,5.8191535263061525,0.9207942858338356
552,0.02583225630223751,0.349283095435564,81,0.9748182452408412,0.9748182452408412,0.7237775564252157,0.016341456137750933,0.10160412639379501,206,0.21348561346530914,0.3013854745885972,0.5,1.0419918250913365,0.9500000395498147,0.001813028215256196,0.5,0.11819285899400711,-1.2508968512217205,0.47685185185185186,0.9999171376501254,1.0,6.462153434753418,0,5.7907428185899334e-08,-0.22270242197658674,0.39197530864197533,5.819938091278076,0.9298109412193298
