step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,quantum_field_performance,learning_rate,batch_loss,signal_adaptations,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,scbf_symbolic_entropy_collapse,scbf_activation_ancestry_stability,scbf_collapse_phase_alignment,scbf_bifractal_lineage_strength,scbf_semantic_attractor_density,scbf_weight_drift_entropy,scbf_entropy_gradient_alignment,scbf_structural_entropy,scbf_total_collapse_events,scbf_entropy_variance,scbf_pattern_consistency,scbf_recursive_activity,scbf_entropy_momentum,scbf_top_neuron_consistency
94,1.8805027139023878e-05,0.2914220248211109,24,0.9999811953264833,0.9999811953264833,0.7367027738329898,0.01,4.09034219046589e-05,0,0.15867118537425995,0.9915165180007758,0.5,1.0516893813204764,0.9840546697378159,0.0028903824265228417,0.5,-0.02819955348968506,0.5,0.4166666666666667,0.9999964740455242,0.9911637902259827,3.168868064880371,0,3.376775930519216e-05,-0.18897651740925037,0.4166666666666667,2.854981258392334,0.9706477578729391
104,1.2188098708065809e-06,0.3020420389557315,24,0.9999987811916147,0.9999987811916147,0.7366089603964212,0.01,2.176259158659377e-06,0,0.1548534482717514,0.9978485005933063,0.5,1.052004156134246,0.9843760669231414,0.0029206906309537928,0.5,0.05795051157474518,0.5,0.4166666666666667,0.9999980494719921,0.9911876916885376,3.168771743774414,0,3.412870501051657e-05,-0.205807267284694,0.4166666666666667,2.855894569396973,0.9706651251763105
114,2.755168907242478e-06,0.3110387333154073,24,0.9999972448386837,0.9999972448386837,0.7366348355469553,0.01,6.333413239190122e-06,0,0.1576673537492752,0.9967907998986946,0.5,1.052117095241259,0.984138923883438,0.002922566138653715,0.5,0.017166800796985626,0.5,0.4166666666666667,0.999997224248604,0.9910324811935425,3.1687657833099365,0,3.41502673109062e-05,-0.2034791618573366,0.4166666666666667,2.856889204978943,0.9706828519701958
124,8.530065542800003e-10,0.31770592157192096,24,0.9999999991469934,0.9999999991469934,0.7365728411439921,0.01,1.9619861291175766e-08,0,0.1558002233505249,0.9999437368375811,0.5,1.052334670456888,0.9842961162328719,0.002924891768201654,0.5,-0.011341491714119911,0.5,0.4166666666666667,0.9999972992689121,0.990953803062439,3.1687583923339844,0,3.417811240069568e-05,-0.2104992385717206,0.4166666666666667,2.857882553100586,0.9707043617963791
128,2.858545258277445e-07,0.3230480209147843,24,0.9999997141455559,0.9999997141455559,0.7364736569305359,0.01,1.1687967571560876e-06,0,0.15250089764595032,0.9989750029605438,0.5,1.052393381502503,0.9845754325389862,0.0028764286492353186,0.5,0.18019889295101166,0.5,0.4166666666666667,0.9999990997563041,0.9908629059791565,3.168912410736084,0,3.360995106049813e-05,-0.21043305850932925,0.4166666666666667,2.8520211696624758,0.9707129299640656
138,9.049529126059497e-09,0.3265432655489732,24,0.999999990950471,0.999999990950471,0.7365028445971072,0.01,1.2091858536678046e-07,0,0.15604554116725922,0.9998188111466529,0.5,1.0525842642264593,0.9842754274606704,0.002807860087725711,0.5,0.11190228909254074,0.5,0.4166666666666667,0.9999983495532241,0.9906458854675293,3.169130325317383,0,3.280488454038277e-05,-0.1925342071756564,0.4166666666666667,2.8532172927856445,0.9707313440740108
148,3.079185262322426e-08,0.3287321885563726,24,0.9999999692081484,0.9999999692081484,0.7363980906256025,0.01,3.9253848171938444e-08,0,0.15430337190628052,0.9996676983722073,0.5,1.0527603407541377,0.9844225943088531,0.0027734257663549755,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999699918768,0.9903520345687866,3.1692397594451904,0,3.240246223867871e-05,-0.19583775949117332,0.4166666666666667,2.854315783500671,0.9707490671426058
158,1.3167687029636e-07,0.3299254433027519,24,0.999999868323147,0.999999868323147,0.7363289908983139,0.01,9.836982428623742e-08,0,0.15412893891334534,0.9993171022523449,0.5,1.0529372848935932,0.984437358379364,0.0027325396984964057,0.5,0.1119024008512497,0.5,0.4166666666666667,0.999999699918768,0.9900388121604919,3.169369697570801,0,3.1922532798489556e-05,-0.1939515448647975,0.4166666666666667,2.855432727813721,0.9707672484219074
168,1.2425756779066433e-07,0.3304267549640344,24,0.9999998757424476,0.9999998757424476,0.7362779883732905,0.01,1.370072055806304e-07,0,0.15463139116764069,0.9993440830726767,0.5,1.0531079285794063,0.9843948423862456,0.0026867773106179493,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999774939076,0.9897176027297974,3.1695151329040527,0,3.138626561849378e-05,-0.18900919470260358,0.4166666666666667,2.8565636196136475,0.970786239951849
178,1.6689695314653363e-07,0.33042455688540034,24,0.9999998331030747,0.9999998331030747,0.7362269895279057,0.01,1.0817417717134958e-07,0,0.15502527356147766,0.999244601784623,0.5,1.053278572749369,0.9843615472316741,0.0026438656944435257,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.9893925786018372,3.169651508331299,0,3.088040102738887e-05,-0.18454301600903467,0.4166666666666667,2.857686357498169,0.970806173980236
188,1.9370622794667725e-07,0.3300697202493087,24,0.9999998062938096,0.9999998062938096,0.7361859837778202,0.01,1.1006433453530917e-07,0,0.1557503491640091,0.9991912742763979,0.5,1.0534470907483964,0.9843003243207931,0.002599753753340983,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.9890676140785217,3.1697916984558105,0,3.0364555641426705e-05,-0.17871638246759902,0.4166666666666667,2.8588125286102293,0.9708270709961653
192,8.253613259512349e-07,0.3295867695368888,24,0.9999991746393553,0.9999991746393553,0.7359691563907673,0.006561000000000002,1.0512792414374417e-06,0,0.1514473557472229,0.9983341218411756,0.5,1.0535244506387653,0.9846650332212448,0.0025731215440019106,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999474857844,0.9884495139122009,3.1698763370513916,1,3.005320468218997e-05,-0.19551079224237866,0.4166666666666667,2.8528887033462524,0.9708620216697454
202,1.348098521702923e-07,0.32893094675795487,24,0.999999865190166,0.999999865190166,0.7358841895380137,0.0022876792454961017,2.689048983484099e-07,0,0.15314175188541412,0.9993309745000206,0.5,1.0536777851987837,0.984521022439003,0.0024869232101130123,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999549878152,0.9877076745033264,3.1701502799987793,4,2.904132088588085e-05,-0.18400852304370963,0.4166666666666667,2.854135251998901,0.9709099717438221
212,3.601689968490973e-08,0.3281909903706666,24,0.9999999639831016,0.9999999639831016,0.735942633211139,0.0007976644307687258,2.0976591486032703e-07,0,0.15660852193832397,0.9996563326865165,0.5,1.0538294175668534,0.984227991104126,0.0024327585477388336,0.5,0.36609789729118347,0.5,0.4166666666666667,0.999999399837536,0.9874854683876038,3.1703224182128906,3,2.840411434590351e-05,-0.16459060883365084,0.4166666666666667,2.8552901763916014,0.9709312450140715
222,1.899470589705743e-07,0.3273224988048733,24,0.9999998100529771,0.9999998100529771,0.7360150780726858,0.0007976644307687258,2.864922521439439e-09,0,0.1595914661884308,0.99921517945617,0.5,1.0540061732970907,0.9839775890111923,0.0023912723174163153,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999474857844,0.9873830676078796,3.170454263687134,3,2.7914769816561602e-05,-0.14693647294624346,0.4166666666666667,2.8564088373184204,0.9709463603794575
232,5.168908501218539e-07,0.32639963680078815,24,0.9999994831094171,0.9999994831094171,0.7360596441612532,0.0007976644307687258,8.867579026627936e-08,0,0.161551371216774,0.9987128311946836,0.5,1.054173673776917,0.9838139295578002,0.0023584884428214936,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999699918768,0.9872704744338989,3.170558452606201,4,2.7526708436198533e-05,-0.13438086239601565,0.4166666666666667,2.857502607345581,0.9709621127694845
242,7.095246132848843e-07,0.32546403463077433,24,0.9999992904758901,0.9999992904758901,0.7360911953747488,0.0007976644307687258,1.7428197907065623e-07,0,0.1630406230688095,0.9985006280233465,0.5,1.054336130958926,0.9836900353431701,0.0023302057867065074,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999699918768,0.9871557950973511,3.1706483364105225,4,2.7192931156605482e-05,-0.12432777857310406,0.4166666666666667,2.8585835027694704,0.9709785431623459
252,8.147819698933745e-07,0.32453872868287,24,0.999999185218694,0.999999185218694,0.7361177905101755,0.0007976644307687258,2.1107831571498537e-07,0,0.1643255352973938,0.9984105988162515,0.5,1.0544956459102184,0.9835834473371505,0.002304323780447315,0.5,0.1119024008512497,0.5,0.4166666666666667,0.999999849959384,0.9870433211326599,3.1707305908203125,4,2.6885974875767715e-05,-0.1153594378535654,0.4166666666666667,2.8596575317382813,0.9709957018494606
256,4.584762791637331e-07,0.32381969330889604,24,0.999999541523931,0.999999541523931,0.7360892675624495,0.0007976644307687258,9.71451527220779e-07,0,0.1638982743024826,0.9988112546241524,0.5,1.0545241775547112,0.9836188584566116,0.0023005727650474705,0.5,0.05795051157474518,0.5,0.4166666666666667,0.999999849959384,0.9869400262832642,3.1707425117492676,4,2.684223545657005e-05,-0.1172899852005933,0.4166666666666667,2.853668260574341,0.9710037168115377
266,1.6483582498949545e-08,0.32303871519295296,24,0.9999999835164177,0.9999999835164177,0.7361258439810902,0.0007976644307687258,7.303368931843579e-08,0,0.16538643836975098,0.9997758168285913,0.5,1.0546981518693246,0.9834956645965576,0.002273115332320441,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999699918768,0.9868407249450684,3.1708297729492188,4,2.6517038349993527e-05,-0.10698665631524795,0.4166666666666667,2.8547467956542967,0.9710219092667103
276,2.494871864655579e-07,0.32224327706904826,24,0.9999997505128758,0.9999997505128758,0.7361445224082224,0.0007976644307687258,1.8403682133794064e-08,0,0.16641460359096527,0.9991325979118996,0.5,1.0548611837167872,0.9834107786417007,0.0022492588743773245,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.9867199063301086,3.170905590057373,4,2.6235789846396074e-05,-0.09933077470680995,0.4166666666666667,2.8558150310516357,0.9710404705256224
286,2.942002197414695e-07,0.32146377097294143,24,0.9999997057998669,0.9999997057998669,0.7361527282673904,0.0007976644307687258,9.053132998815272e-08,0,0.16717007756233215,0.9990632086526705,0.5,1.0550157454929452,0.9833485245704651,0.0022279531069060443,0.5,0.1119024008512497,0.5,0.4166666666666667,0.999999774939076,0.9865861535072327,3.170973300933838,4,2.5983203158830293e-05,-0.09329051040814362,0.4166666666666667,2.8568759708404543,0.9710595421493053
296,1.5720439705546596e-07,0.32071512273835723,24,0.9999998427956277,0.9999998427956277,0.7361582455788713,0.0007976644307687258,5.989603835132584e-08,0,0.1678464710712433,0.9993191072683126,0.5,1.0551649466176574,0.9832928717136382,0.0022073225222067894,0.5,0.36609789729118347,0.5,0.4166666666666667,0.999999774939076,0.9864488840103149,3.171038866043091,4,2.5740042474353686e-05,-0.08770287349312644,0.4166666666666667,2.857934979438782,0.9710792228579521
306,4.990675961380475e-08,0.31999941020040656,24,0.9999999500932428,0.9999999500932428,0.7361646848919384,0.0007976644307687258,7.103281518539006e-09,0,0.16853317618370056,0.9996185009548765,0.5,1.0553122876282235,0.9832364529371261,0.002186841978123466,0.5,0.1119024008512497,0.5,0.4166666666666667,0.999999849959384,0.9863125085830688,3.1711039543151855,4,2.5496688977000304e-05,-0.0820110369799476,0.4166666666666667,2.858993558883667,0.9710995797067881
316,1.4239290635487123e-08,0.3193126882369463,24,0.9999999857607096,0.9999999857607096,0.7361722703378593,0.0007976644307687258,4.3458072696012096e-09,0,0.16923680901527405,0.9997973595851493,0.5,1.0554598104099573,0.9831787288188933,0.002166211393424211,0.5,0.05795051157474518,0.5,0.4166666666666667,0.999999849959384,0.9861769676208496,3.1711695194244385,4,2.5251823899452575e-05,-0.07616502150092375,0.4166666666666667,2.8600525674819943,0.9711205828934908
320,1.7008062513923505e-08,0.3187115358170536,24,0.9999999829919378,0.9999999829919378,0.7361830820669037,0.0007976644307687258,3.2442363817608566e-07,0,0.1697252243757248,0.999778971107325,0.5,1.0555195693876769,0.9831387102603912,0.002155033367532644,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999924979692,0.9861233830451965,3.1712050437927246,4,2.512000901333522e-05,-0.07238532603612668,0.4166666666666667,2.8540845394134524,0.971130907535553
330,3.253749127907213e-07,0.31810025216677784,24,0.9999996746251931,0.9999996746251931,0.7361825167103141,0.0007976644307687258,6.483696779469028e-08,0,0.17024514079093933,0.9990430816009465,0.5,1.055676574886629,0.9830961585044861,0.0021358281686852942,0.5,0.36609789729118347,0.5,0.4166666666666667,0.999999849959384,0.9859735369682312,3.1712660789489746,4,2.4892982764868066e-05,-0.06764156658101217,0.4166666666666667,2.855139471054077,0.9711527116596699
340,2.281252875491191e-08,0.3175249411825994,24,0.9999999771874718,0.9999999771874718,0.736177596748018,0.0007976644307687258,1.966554918908514e-09,0,0.17065943777561188,0.9997480171310343,0.5,1.0558145436728517,0.9830622792243957,0.0021175232135338673,0.5,0.1119024008512497,0.5,0.4166666666666667,1.0,0.9858149290084839,3.1713242530822754,4,2.4677194232936017e-05,-0.0635511437408105,0.4166666666666667,2.856191827774048,0.9711751062422991
350,9.168275028059725e-10,0.31697234267725294,24,0.9999999990831725,0.9999999990831725,0.7361848601893183,0.0007976644307687258,9.103418108225014e-08,0,0.17132501304149628,0.9999497070048409,0.5,1.055956228452577,0.9830079227685928,0.002097342750682629,0.5,0.36609789729118347,0.5,0.4166666666666667,0.999999924979692,0.9856762290000916,3.1713883876800537,4,2.4437696993118152e-05,-0.057806481416340816,0.4166666666666667,2.8572495489120486,0.9711983669549227
360,1.566746732351021e-08,0.3164276568227444,24,0.9999999843325329,0.9999999843325329,0.7361915389256651,0.0007976644307687258,5.3373753416963154e-08,0,0.17197248339653015,0.9997932856837372,0.5,1.0561035688121403,0.982955116033554,0.002077237308139357,0.5,0.05795051157474518,0.5,0.4166666666666667,0.999999849959384,0.9855348467826843,3.171452283859253,5,2.4199209292419255e-05,-0.0521244219001622,0.4166666666666667,2.8583070554733276,0.9712222684174776
370,1.4296247741185653e-08,0.3158997648346505,24,0.9999999857037525,0.9999999857037525,0.7361912085626992,0.0007976644307687258,3.431802042541676e-08,0,0.17247340083122253,0.9998035367296838,0.5,1.0562463942271958,0.9829143106937408,0.002058182149907939,0.5,0.1119024008512497,0.5,0.4166666666666667,0.999999849959384,0.9853787422180176,3.1715128421783447,5,2.3974072973942384e-05,-0.04735043213046919,0.4166666666666667,2.85936155796051,0.9712467044591904
380,6.513246830763819e-09,0.3153901995464509,24,0.9999999934867532,0.9999999934867532,0.7361920622285117,0.0007976644307687258,7.681855151986383e-08,0,0.17299407720565796,0.9998681239465919,0.5,1.056387347736562,0.9828719437122344,0.002039051971368666,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999849959384,0.9852228760719299,3.1715736389160156,5,2.374670839344617e-05,-0.04240567704398335,0.4166666666666667,2.8604162750244138,0.9712718147784472
384,5.475966702306323e-08,0.31493774304865996,24,0.999999945240336,0.999999945240336,0.7361926571918711,0.0007976644307687258,1.4633884859449608e-07,0,0.17324279248714447,0.9996183219407604,0.5,1.0564467822979282,0.9828517198562622,0.0020298994937929526,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.985149085521698,3.171602725982666,5,2.363904241065029e-05,-0.04003872998884295,0.4166666666666667,2.8544424533843995,0.9712838865816593
394,1.063291676928202e-08,0.314497358427089,24,0.9999999893670833,0.9999999893670833,0.7361799469849261,0.0007976644307687258,1.0510348147363402e-08,0,0.1734938621520996,0.9998327327609301,0.5,1.0565842320266934,0.9828313201665878,0.0020127948635695336,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.984963595867157,3.171657085418701,5,2.3437049094354734e-05,-0.03682691713888531,0.4166666666666667,2.855491376876831,0.9713097475469112
404,1.1105157682322897e-08,0.314064652451644,24,0.9999999888948424,0.9999999888948424,0.7361858541131979,0.0007976644307687258,1.6119975043693557e-07,0,0.1741027683019638,0.9998298951481092,0.5,1.0567231836675186,0.9827818840742111,0.001992839461642304,0.5,0.36609789729118347,0.5,0.4166666666666667,0.999999849959384,0.984813392162323,3.171720504760742,5,2.3201568183139898e-05,-0.03121082836032385,0.4166666666666667,2.8565484542846677,0.9713366273790598
414,1.3536919141188264e-08,0.3136406308316225,24,0.9999999864630811,0.9999999864630811,0.7361790175602947,0.0007976644307687258,5.1031534553658275e-08,0,0.1744641810655594,0.999814019920704,0.5,1.0568611377981048,0.9827525705099105,0.001974984628338894,0.5,0.1119024008512497,0.5,0.4166666666666667,0.999999849959384,0.9846349954605103,3.1717772483825684,5,2.2989072022028267e-05,-0.027203888834529177,0.4166666666666667,2.857599523544312,0.9713639914989471
424,2.5784302692954952e-08,0.31322501146609166,24,0.999999974215698,0.999999974215698,0.7361793708382414,0.0007976644307687258,1.1141310096718371e-07,0,0.17495839297771454,0.9997447528953113,0.5,1.0569986075796816,0.9827125251293182,0.001955929470107587,0.5,0.18019889295101166,0.5,0.4166666666666667,0.999999849959384,0.9844695925712585,3.17183780670166,5,2.2764215827919543e-05,-0.022273933809813462,0.4166666666666667,2.8586540260314943,0.9713921751827002
434,1.3370993201533565e-08,0.3128218052336555,24,0.999999986629007,0.999999986629007,0.7361733457007618,0.0007976644307687258,1.0138366235423746e-07,0,0.17532950639724731,0.9998169628652323,0.5,1.0571332150783668,0.9826824784278869,0.0019379245961881342,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.9842884540557861,3.1718950271606445,5,2.2550850189873017e-05,-0.018135975842953567,0.4166666666666667,2.85970552444458,0.9714209511876106
444,3.5341386706022604e-08,0.31242689232177284,24,0.9999999646586145,0.9999999646586145,0.7361701476830682,0.0007976644307687258,9.747454043917969e-08,0,0.1757502257823944,0.9997039117391984,0.5,1.057268978599871,0.9826484471559525,0.0019194696004208867,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.984111487865448,3.1719536781311035,5,2.233308805443812e-05,-0.013631804637966427,0.4166666666666667,2.860758310317993,0.9714504964649677
448,8.24695831624922e-08,0.3120766055536157,24,0.9999999175304236,0.9999999175304236,0.7361660350204438,0.0007976644307687258,1.5438126865774393e-07,0,0.17589904367923737,0.9995486159309735,0.5,1.0573243210134302,0.9826364159584045,0.0019112173665410959,0.5,0.1801987886428833,0.5,0.4166666666666667,1.0,0.9840218424797058,3.1719799041748047,5,2.2235488359001465e-05,-0.011836670191457177,0.4166666666666667,2.8547819137573245,0.9714645557105541
458,2.1725696797147975e-09,0.3117382396540074,24,0.9999999978274303,0.9999999978274303,0.7361555654120944,0.0007976644307687258,1.7929414752870798e-07,0,0.17618098855018616,0.9999270969758071,0.5,1.0574525371245103,0.9826136350631713,0.0018939626957017452,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999849959384,0.9838253259658813,3.172034740447998,5,2.2031390471966006e-05,-0.008236047300326454,0.4166666666666667,2.8558312664031984,0.9714950285851955
468,5.610685605006438e-08,0.31139746716793704,24,0.9999999438931471,0.9999999438931471,0.7361514990716389,0.0007976644307687258,7.303368931843579e-08,0,0.17657659947872162,0.999631180430321,0.5,1.0575879162837654,0.982581689953804,0.0018759578217824036,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.9836419224739075,3.1720919609069824,5,2.1817453671246767e-05,-0.003836316304525633,0.4166666666666667,2.8568827648162842,0.9715263545513153
478,6.722622458710248e-08,0.311062189966965,24,0.99999993277378,0.99999993277378,0.7361480983369173,0.0007976644307687258,1.2333481436144211e-07,0,0.1769784539937973,0.9995981837337496,0.5,1.0577190122933595,0.9825492680072784,0.001857877927554985,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999849959384,0.9834585785865784,3.172149419784546,6,2.160380063287448e-05,0.0006330875748606912,0.4166666666666667,2.8579344778060913,0.971558440476656
488,5.3153655699134106e-08,0.31073499834013774,24,0.9999999468463471,0.9999999468463471,0.7361423837934252,0.0007976644307687258,1.5047186252559186e-07,0,0.17733348906040192,0.9996444745121037,0.5,1.057848088849869,0.9825206488370894,0.0018403231754835492,0.5,0.1119024008512497,0.5,0.4166666666666667,0.999999924979692,0.9832683205604553,3.1722052097320557,6,2.139545904356055e-05,0.004805854110645491,0.4166666666666667,2.8589846887588504,0.9715912248939276
498,6.778373062843457e-08,0.31041454527311485,24,0.9999999322162739,0.9999999322162739,0.7361365961156359,0.0007976644307687258,1.352479017668884e-07,0,0.17768196761608124,0.9996024072862688,0.5,1.0579771965167084,0.9824925810098648,0.001822918464028267,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999924979692,0.9830767512321472,3.1722605228424072,6,2.118894917657599e-05,0.008954159232983261,0.4166666666666667,2.8600344705581664,0.9716247543692589
508,9.342352313979063e-08,0.31010097052019536,24,0.9999999065764856,0.9999999065764856,0.7361313513369291,0.0007976644307687258,1.2687655726040248e-07,0,0.17803366482257843,0.999535313394629,0.5,1.0581055805684714,0.9824642688035965,0.001805438732264797,0.5,0.2643241882324219,0.5,0.4166666666666667,0.999999924979692,0.9828857779502869,3.172316074371338,6,2.0983674403396435e-05,0.013142687293881461,0.4166666666666667,2.861084466934204,0.971659054979682
512,1.40738748655167e-07,0.30982279485606135,24,0.9999998592612711,0.9999998592612711,0.7361263455364534,0.0007976644307687258,1.8653351219199976e-07,0,0.1781536042690277,0.999430804430214,0.5,1.0581575930807612,0.982454615831375,0.0017977866608490656,0.5,0.1801987886428833,0.5,0.4166666666666667,0.999999924979692,0.9827890396118164,3.1723403930664062,6,2.089177542075049e-05,0.014803243544382005,0.4166666666666667,2.8551063537597656,0.971675306558609
522,6.98476156912875e-08,0.30955081554229874,24,0.9999999301523892,0.9999999301523892,0.7361198805118698,0.0007976644307687258,2.2004407185249875e-07,0,0.17847232520580292,0.999600926517347,0.5,1.058281671604072,0.9824289858341216,0.0017809821118577318,0.5,0.18019889295101166,0.5,0.4166666666666667,0.999999924979692,0.9825943112373352,3.172393798828125,6,2.0692654288723134e-05,0.018776795192356643,0.4166666666666667,2.8561544189453123,0.971710691228509
532,8.2880902141369e-08,0.30928194196323966,24,0.9999999171191047,0.9999999171191047,0.7361141879481694,0.0007976644307687258,1.5938611852561735e-07,0,0.17879782617092133,0.9995670952755878,0.5,1.0584072272964073,0.982402828335762,0.0017643276034822186,0.5,0.1801987886428833,0.5,0.4166666666666667,1.0,0.9824014902114868,3.1724467277526855,6,2.049496106337756e-05,0.02280730253190255,0.4166666666666667,2.857202054977417,0.971746850758791
542,1.273015328706606e-07,0.30901611153039665,24,0.9999998726984833,0.9999998726984833,0.7361097901970676,0.0007976644307687258,1.203389388138021e-07,0,0.1791376918554306,0.9994658411965449,0.5,1.0585326137276068,0.9823755353689193,0.0017476730951068165,0.5,0.1119024008512497,0.5,0.4166666666666667,0.999999849959384,0.9822123050689697,3.172499656677246,6,2.029817915172316e-05,0.026945662267923276,0.4166666666666667,2.858249691009522,0.9717837907373905
