step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,quantum_field_performance,learning_rate,batch_loss,signal_adaptations,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,scbf_symbolic_entropy_collapse,scbf_activation_ancestry_stability,scbf_collapse_phase_alignment,scbf_bifractal_lineage_strength,scbf_semantic_attractor_density,scbf_weight_drift_entropy,scbf_entropy_gradient_alignment,scbf_structural_entropy,scbf_total_collapse_events,scbf_entropy_variance,scbf_pattern_consistency,scbf_recursive_activity,scbf_entropy_momentum,scbf_top_neuron_consistency
94,7.17015063855797e-05,0.32683199898912696,22,0.9999283036343518,0.9999283036343518,0.7406754567489381,0.01,4.7978559450712055e-05,0,0.19747214019298553,0.9870888096072546,0.5,1.058239017005365,0.982194685935974,0.005379037903636141,0.5,-0.01016699057072401,0.5,0.4090909090909091,0.9999986116223255,0.9961943626403809,3.074415683746338,0,7.345913036260754e-05,-0.20704945515882156,0.4090909090909091,2.769974115371704,0.8985537439584732
104,2.9410357456072234e-06,0.3427336850541482,22,0.999997058972904,0.999997058972904,0.7406375195571108,0.01,6.852441401861142e-06,0,0.1961795836687088,0.9974252833550514,0.5,1.0584527350907986,0.9822900652885437,0.00533499547851668,0.5,-0.01016699057072401,0.5,0.4090909090909091,0.9999998457358139,0.9961091876029968,3.074551820755005,0,7.285065657924861e-05,-0.20770113343219165,0.4090909090909091,2.7710966386795044,0.8989324271678925
114,3.04715631500585e-05,0.3563325370758669,22,0.9999695293653378,0.9999695293653378,0.7405880365369226,0.01,4.198857641313225e-05,0,0.19583635032176971,0.9918400272687788,0.5,1.058643329351292,0.9823154330253601,0.005311701586422024,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.9960867762565613,3.0746238231658936,0,7.253205694723874e-05,-0.20756610810608622,0.4090909090909091,2.7721614408493043,0.8988352119922638
124,3.323477812955389e-07,0.3684202345194435,22,0.9999996676523292,0.9999996676523292,0.740696331039682,0.01,2.5228384856745834e-06,0,0.19524948298931122,0.9991561199864111,0.5,1.059036651726318,0.9823588460683822,0.00537595261991497,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999996914716279,0.9962725043296814,3.074425220489502,0,7.341388118220493e-05,-0.20817120455597937,0.4090909090909091,2.7729826984405515,0.8978026881814003
128,7.570889692942728e-07,0.3786237246498896,22,0.9999992429116039,0.9999992429116039,0.7407133189181047,0.01,1.3780260132989497e-07,0,0.19488385319709778,0.9987315005348307,0.5,1.059179217206786,0.9823859125375747,0.005390453453404387,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.999999922867907,0.9963201284408569,3.074380397796631,0,7.361410825978965e-05,-0.20857339255144436,0.4090909090909091,2.766942358016968,0.8974787220358849
138,6.282505182753084e-07,0.38775318557335936,22,0.9999993717498764,0.9999993717498764,0.740694048241468,0.01,1.0272174222336616e-06,0,0.1939953714609146,0.9988579323101738,0.5,1.059431395908594,0.9824517726898193,0.0053860569241016565,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.9963406920433044,3.0743939876556396,0,7.355512934736907e-05,-0.20950046706542413,0.4090909090909091,2.767954588890076,0.8971316441893578
148,1.4941933841328137e-06,0.39604202024533697,22,0.9999985058088485,0.9999985058088485,0.7406930628083649,0.01,2.8549929993459955e-06,0,0.19314154982566833,0.9982569448745092,0.5,1.05968959005295,0.9825151652097701,0.005393461605032512,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.996387243270874,3.074371099472046,0,7.365748024312779e-05,-0.21038202093192582,0.4090909090909091,2.7689339895248413,0.8966742977499962
158,4.049161361763254e-08,0.40368709326822977,22,0.999999959508388,0.999999959508388,0.7407030731657875,0.01,2.5849863050098065e-07,0,0.192350834608078,0.9997157191785925,0.5,1.0599571073751486,0.9825739592313766,0.005406188400382206,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.999999922867907,0.9964447617530823,3.074331760406494,0,7.383392949122936e-05,-0.21116216020406076,0.4090909090909091,2.769898584365845,0.8961725533008575
168,3.525180147789797e-08,0.4107658459985448,22,0.9999999647481997,0.9999999647481997,0.7406876882731327,0.01,1.0731332622526679e-07,0,0.19159825146198273,0.9997385383533866,0.5,1.0601922553828147,0.9826300054788589,0.005402254663637751,0.5,-0.03695663809776306,0.5,0.4090909090909091,0.9999998457358139,0.9964646100997925,3.0743439197540283,1,7.378040754701942e-05,-0.21184687924212575,0.4090909090909091,2.7709095277786258,0.8958476260304451
178,5.0280291929993837e-08,0.4173703493016756,22,0.9999999497197106,0.9999999497197106,0.740664607544908,0.01,1.126900315284729e-07,0,0.19090768694877625,0.9996903878701014,0.5,1.0604118268504454,0.9826815009117126,0.005392536019916072,0.5,-0.01016699057072401,0.5,0.4090909090909091,0.999999922867907,0.9964713454246521,3.074373960494995,0,7.364900375250727e-05,-0.2124528767519267,0.4090909090909091,2.7719365644454954,0.8955908566713333
188,5.047922968515195e-09,0.4235866991761938,22,0.999999994952077,0.999999994952077,0.7406362746948855,0.01,2.073704763461137e-09,0,0.19023586809635162,0.9999027164939387,0.5,1.060622450655123,0.9827316641807555,0.005379192167822122,0.5,-0.01016699057072401,0.5,0.4090909090909091,0.999999922867907,0.9964691400527954,3.0744152069091797,0,7.346682104980573e-05,-0.21302870120008754,0.4090909090909091,2.7729736862182617,0.8953831940889359
192,1.4125717484603229e-08,0.4289541311808157,22,0.9999999858742827,0.9999999858742827,0.7405775654294179,0.006561000000000002,3.4494917144911597e-08,0,0.1891852468252182,0.999837789297672,0.5,1.0607015731770293,0.9828102350234985,0.005348802123168794,0.5,-0.01016699057072401,0.5,0.4090909090909091,0.999999922867907,0.9964437484741211,3.0745091438293457,0,7.305197505047545e-05,-0.21391064961178596,0.4090909090909091,2.767058229446411,0.8951682299375534
202,5.893753041164018e-09,0.4341245097791811,22,0.999999994106247,0.999999994106247,0.7404952884766874,0.0022876792454961017,1.8339051166549325e-08,0,0.18787580728530884,0.9998958970758951,0.5,1.0608870316289916,0.9829083859920501,0.005304913962235536,0.5,-0.01016699057072401,0.5,0.4090909090909091,0.999999922867907,0.9963971972465515,3.0746448040008545,1,7.245282176882029e-05,-0.21499809923061353,0.4090909090909091,2.768180323600769,0.8949755057692528
212,5.985626216897799e-07,0.43914987229598407,22,0.9999994014377366,0.9999994014377366,0.7404550273861134,0.0007976644307687258,8.051263193920022e-07,0,0.18737761676311493,0.9989576620561269,0.5,1.0610706737886515,0.982945790886879,0.005282622787350255,0.5,-0.01016699057072401,0.5,0.4090909090909091,0.9999998457358139,0.9963661432266235,3.074713706970215,1,7.214803918031976e-05,-0.21540579226785805,0.4090909090909091,2.769242336273193,0.8949644267559052
222,3.735945483640535e-06,0.4440570446100553,22,0.9999962640684736,0.9999962640684736,0.7404210024130657,0.00027812838944369386,4.498015186982229e-06,0,0.18715611100196838,0.9974109310924713,0.5,1.061248095979495,0.9829624325037002,0.005263339764092989,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.9963301420211792,3.0747733116149902,2,7.188330346252769e-05,-0.21557809920717275,0.4090909090909091,2.7702959804534912,0.8950603380799294
232,1.0045961971627548e-05,0.448849474938695,22,0.9999899541389488,0.9999899541389488,0.7403746597257534,0.00027812838944369386,1.2320924724917859e-05,0,0.18698365986347198,0.9957764175397766,0.5,1.061413346720846,0.9829753935337067,0.005236806324091181,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.9962745904922485,3.074855327606201,2,7.152002945076674e-05,-0.21570146688957825,0.4090909090909091,2.7713697948455813,0.8952581286430359
242,1.5569554307148792e-05,0.4535054647893779,22,0.9999844306881001,0.9999844306881001,0.7403084201225011,0.00027812838944369386,1.9486220480757765e-05,0,0.18679146468639374,0.9947669111522144,0.5,1.0615582711091112,0.9829898476600647,0.005197468956646523,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.9961872100830078,3.074976921081543,2,7.09794185240753e-05,-0.21582895153232817,0.4090909090909091,2.772479228973389,0.8955865278840065
252,1.9439939933363348e-05,0.458009548387584,22,0.9999805604379706,0.9999805604379706,0.7402263849451369,0.00027812838944369386,2.4482902517775074e-05,0,0.18658050894737244,0.9942083720662698,0.5,1.0616851974674784,0.9830057144165039,0.005147487360363967,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.9960715174674988,3.075131416320801,2,7.029481639619917e-05,-0.21596067460923796,0.4090909090909091,2.7736182746887206,0.8960221707820892
256,1.305804107687436e-05,0.46190130531325146,22,0.9999869421294333,0.9999869421294333,0.7401784318965896,0.00027812838944369386,1.6957641491899267e-05,0,0.1864485889673233,0.9952619398938846,0.5,1.061717461664674,0.983015638589859,0.005115400409663962,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.9959947466850281,3.075230598449707,2,6.985482468735427e-05,-0.21604166430068794,0.4090909090909091,2.7677075386047365,0.8963061347603798
266,1.9446248188614845e-05,0.46575875137073497,22,0.9999805541299606,0.9999805541299606,0.7400876928225842,0.00027812838944369386,2.4830962502164766e-05,0,0.186223104596138,0.994238113063719,0.5,1.0618324727152444,0.9830326110124588,0.0050610994161717215,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999998457358139,0.9958608746528625,3.0753984451293945,2,6.911154923727736e-05,-0.21617891097837316,0.4090909090909091,2.768858600616455,0.8967885375022888
276,2.7624879294307902e-05,0.4695587463537493,22,0.9999723758838186,0.9999723758838186,0.7399810095411183,0.00027812838944369386,3.544050196069293e-05,0,0.18597619235515594,0.9931532273460346,0.5,1.0619359753060975,0.9830512046813964,0.004997851099888262,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999996914716279,0.9956966638565063,3.075593948364258,2,6.824274896644056e-05,-0.21632198325792418,0.4090909090909091,2.770034553527832,0.8973670154809952
286,3.2747266232036054e-05,0.4732618191799826,22,0.9999672538061163,0.9999672538061163,0.7398580504854191,0.00027812838944369386,4.260259447619319e-05,0,0.18570172786712646,0.9925646285796864,0.5,1.0620216319753595,0.983071881532669,0.0049234957622085185,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999996914716279,0.9954932928085327,3.0758237838745117,2,6.722485704813153e-05,-0.21647233436078595,0.4090909090909091,2.7712414054870607,0.8980610817670822
296,3.509502857923508e-05,0.47683886227594396,22,0.9999649062030386,0.9999649062030386,0.7397227236877806,0.00027812838944369386,4.628291571862064e-05,0,0.18540070950984955,0.9923194897691534,0.5,1.0620914169628795,0.9830945700407028,0.004840964422667793,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999995372074418,0.9952535629272461,3.0760788917541504,2,6.609546107938513e-05,-0.21663068548849274,0.4090909090909091,2.7724710025787354,0.8988445326685905
306,3.703494439832866e-05,0.48027479812945056,22,0.999962966427138,0.999962966427138,0.7395775939599774,0.00027812838944369386,4.9354024667991325e-05,0,0.18507462739944458,0.9921232597704188,0.5,1.062148924343449,0.9831191629171371,0.004753033836615073,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999995372074418,0.9949804544448853,3.076350688934326,2,6.488964572781697e-05,-0.21679662081962947,0.4090909090909091,2.7737156200408934,0.899692490696907
316,3.9620590541744605e-05,0.48356014980882955,22,0.9999603809791873,0.9999603809791873,0.7394232229864982,0.00027812838944369386,5.3248517360771075e-05,0,0.18472227454185486,0.9918623286539505,0.5,1.0621956208684877,0.9831457555294036,0.004660475324980595,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999995372074418,0.9946721196174622,3.076636791229248,3,6.361906707752496e-05,-0.21697134509874183,0.4090909090909091,2.774973112106323,0.9005975797772408
320,2.281929482705891e-05,0.48633451561280633,22,0.9999771812258813,0.9999771812258813,0.7393436154929818,0.00027812838944369386,3.219973950763233e-05,0,0.1845104992389679,0.9938285298106065,0.5,1.0621869231591015,0.9831617474555969,0.004606945652418704,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999997686037209,0.9944841861724854,3.0768022537231445,3,6.288602889981121e-05,-0.21707611867359877,0.4090909090909091,2.76912202835083,0.9011232331395149
330,3.6637015000451356e-05,0.4890770486307176,22,0.9999633643272212,0.9999633643272212,0.7391902975029301,0.00027812838944369386,4.8921163397608325e-05,0,0.18414461612701416,0.992222770079043,0.5,1.0622333389985221,0.9831893920898437,0.004519786387296332,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999995372074418,0.9941617846488953,3.0770716667175293,3,6.169222615426406e-05,-0.21725939954676288,0.4090909090909091,2.770364500045776,0.9019812121987343
340,5.040980249759741e-05,0.4917437828344847,22,0.9999495927385225,0.9999495927385225,0.7390170823004047,0.00027812838944369386,6.759710231563076e-05,0,0.18373145163059235,0.9908753796851094,0.5,1.0622654203162412,0.9832206308841704,0.00442144296868463,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999993829432557,0.9937698245048523,3.077375650405884,3,6.0345428209984675e-05,-0.2174565219122171,0.4090909090909091,2.771638085365295,0.9029679000377655
350,5.261020487523638e-05,0.49426421914277713,22,0.9999473925628128,0.9999473925628128,0.7388296831378341,0.00027812838944369386,7.192981865955517e-05,0,0.18326321244239807,0.9906742378217882,0.5,1.0622729570496965,0.9832560628652572,0.004311915396583932,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999993058111627,0.9932950139045715,3.077714204788208,3,5.884531856281683e-05,-0.2176702637913066,0.4090909090909091,2.7729427843093872,0.9040873199701309
360,5.076251181890257e-05,0.49660980988502873,22,0.999949240064883,0.999949240064883,0.7386361568804383,0.00027812838944369386,7.039326010271907e-05,0,0.18275505304336548,0.9908317060660512,0.5,1.062265221717139,0.9832945555448531,0.0041987626161108516,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999992286790698,0.992758572101593,3.07806396484375,3,5.729506301577203e-05,-0.21789834840030586,0.4090909090909091,2.774257568359375,0.9052603244781494
370,5.1567454647738487e-05,0.49877983683405225,22,0.9999484352044176,0.9999484352044176,0.7384380050449441,0.00027812838944369386,7.196217484306544e-05,0,0.1822136789560318,0.990746716690442,0.5,1.0622492828423635,0.9833355993032455,0.00408506991098645,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999992286790698,0.992168128490448,3.0784153938293457,3,5.573820453719236e-05,-0.21814029520121392,0.4090909090909091,2.775573854446411,0.9064531326293945
380,5.4485644795931876e-05,0.5007713638423572,22,0.9999455173237278,0.9999455173237278,0.7382338436667107,0.00027812838944369386,7.641378761036322e-05,0,0.1816336214542389,0.9904706831442868,0.5,1.0622246161109432,0.9833796232938766,0.003969988828187665,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999992286790698,0.9915116429328918,3.0787711143493652,3,5.416246858658269e-05,-0.2183982989131228,0.4090909090909091,2.7768940029144287,0.9076766520738602
384,2.8027330699842423e-05,0.5023540010223526,22,0.9999719734548094,0.9999719734548094,0.7381350046256568,0.00027812838944369386,4.2140116420341656e-05,0,0.18129408359527588,0.993162809167361,0.5,1.0621790177924724,0.9834054201841353,0.0039062005872528838,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999995372074418,0.9911201000213623,3.0789682865142822,3,5.328932456905022e-05,-0.21855069296654528,0.4090909090909091,2.771071457862854,0.9083601608872414
394,4.9692942411638796e-05,0.5038872243600574,22,0.9999503095268542,0.9999503095268542,0.7379391281208194,0.00027812838944369386,6.938670412637293e-05,0,0.18071167171001434,0.9908692642313615,0.5,1.0621626441830072,0.9834496974945068,0.0038038462998037925,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999993058111627,0.9904470443725586,3.07928466796875,3,5.188713112147525e-05,-0.21882065311879062,0.4090909090909091,2.772356201171875,0.9094619750976562
404,6.78325304761529e-05,0.5053072577840452,22,0.9999321720704639,0.9999321720704639,0.7377204453974286,0.00027812838944369386,9.524639608571306e-05,0,0.18004098534584045,0.989297700173599,0.5,1.0621270007959616,0.9835007548332214,0.0036889966132840346,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999990744148837,0.9896167516708374,3.0796396732330322,3,5.031483669881709e-05,-0.21912132863464162,0.4090909090909091,2.773675705909729,0.9107229858636856
414,6.604577356483787e-05,0.5065220128459091,22,0.9999339585881913,0.9999339585881913,0.7374925107825445,0.00027812838944369386,9.401486022397876e-05,0,0.17928209900856018,0.9894594517360829,0.5,1.0620603791443815,0.9835586011409759,0.0035646596793217356,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999989201506976,0.9886185526847839,3.080024003982544,3,4.861432171310298e-05,-0.2194562025450466,0.4090909090909091,2.77502160358429,0.9121131598949432
424,6.154097354738042e-05,0.5075197092771042,22,0.999938462813511,0.999938462813511,0.7372645231155354,0.00027812838944369386,8.863157563610002e-05,0,0.17847763001918793,0.9897867757253273,0.5,1.0619810618860668,0.9836200147867202,0.0034416339909409954,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999989972827906,0.9875146746635437,3.080404281616211,3,4.692916263593361e-05,-0.21981542582074454,0.4090909090909091,2.77636385345459,0.9135112538933754
434,6.346541340462863e-05,0.5083187000338636,22,0.9999365386141985,0.9999365386141985,0.7370345166686347,0.00027812838944369386,9.14823031052947e-05,0,0.17763519287109375,0.9895833314713883,0.5,1.0618971898261789,0.9836844265460968,0.003321307925816197,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999989201506976,0.9863106608390808,3.0807762145996094,3,4.528235149336979e-05,-0.2201989154362507,0.4090909090909091,2.7776985931396485,0.914897121489048
444,6.729556480422616e-05,0.5089188664030398,22,0.9999327089635841,0.9999327089635841,0.7368001126695775,0.00027812838944369386,9.728619625093415e-05,0,0.17673859000205994,0.9892219688537968,0.5,1.0618044339342916,0.9837530940771102,0.0032011361248774906,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999988430186045,0.984967827796936,3.0811476707458496,3,4.363884363556281e-05,-0.22061356269712173,0.4090909090909091,2.7790329036712644,0.9163020327687263
448,3.151345663354732e-05,0.509229250906488,22,0.9999684875364331,0.9999684875364331,0.7366920080652839,0.00027812838944369386,4.981739039067179e-05,0,0.17622341215610504,0.9926141915952087,0.5,1.0617229414544904,0.9837926000356674,0.0031360366383612615,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999996143395349,0.9841737151145935,3.0813488960266113,3,4.2746993131004274e-05,-0.2208576741055548,0.4090909090909091,2.77321400642395,0.917071983218193
458,6.189873238326982e-05,0.509479815968325,22,0.9999381050988326,0.9999381050988326,0.7364696855002079,0.00027812838944369386,8.840277587296441e-05,0,0.17535126209259033,0.9895865134958485,0.5,1.0616463934906375,0.983859571814537,0.0030323711053306113,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999990744148837,0.9828094840049744,3.081669330596924,3,4.133091351832263e-05,-0.22128742484588937,0.4090909090909091,2.7745023975372316,0.9183010011911392
468,8.380593499168754e-05,0.50958657773221,22,0.9999162010878545,0.9999162010878545,0.7362232062403624,0.00027812838944369386,0.00012063654867233709,0,0.17433400452136993,0.9878080620342063,0.5,1.0615444884222138,0.9839378267526626,0.0029162101732294055,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999988430186045,0.9811015129089355,3.082028388977051,3,3.9741877117194235e-05,-0.22178509332024188,0.4090909090909091,2.7758255500793454,0.9197117015719414
478,7.634711073478684e-05,0.5094425218763592,22,0.9999236587177015,0.9999236587177015,0.7359743025657605,0.00027812838944369386,0.00011297180026303977,0,0.17319338023662567,0.9882911729696081,0.5,1.0614053968901298,0.9840257585048675,0.0027931073527556194,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999986887544186,0.9790611267089844,3.082408905029297,3,3.805902088060975e-05,-0.22234987840075182,0.4090909090909091,2.7771680145263673,0.9212366491556168
488,7.087014819262549e-05,0.509058867429171,22,0.9999291348740293,0.9999291348740293,0.7357281996389242,0.00027812838944369386,0.00010564680997049436,0,0.17201009392738342,0.9886438815569593,0.5,1.0612570626955047,0.9841171771287918,0.0026744010615844527,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999986887544186,0.9768364429473877,3.082775831222534,3,3.643609306891449e-05,-0.2229569634326558,0.4090909090909091,2.7784982481002807,0.9227312058210373
498,7.538976205978543e-05,0.5084689430126785,22,0.999924615921128,0.999924615921128,0.7354801325413377,0.00027812838944369386,0.00011082807759521529,0,0.17078366875648499,0.9882637871178258,0.5,1.0611065452272408,0.9842121452093124,0.0025597056392507866,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999987658865115,0.9744118452072144,3.083130359649658,3,3.4869492083089426e-05,-0.22361009249601538,0.4090909090909091,2.7798173236846924,0.9241973608732224
508,7.950604776851833e-05,0.5076717365881487,22,0.9999205002729405,0.9999205002729405,0.7352292946697432,0.00027812838944369386,0.00011715306027326733,0,0.1694839596748352,0.9878547685885171,0.5,1.0609455683160227,0.9843130379915237,0.0024461671983124766,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999986887544186,0.9716971516609192,3.0834813117980957,3,3.331725747557357e-05,-0.22432637344241146,0.4090909090909091,2.781133180618286,0.925676092505455
512,3.4664157283259556e-05,0.5067145293525411,22,0.9999653370442789,0.9999653370442789,0.7351186288657716,0.00027812838944369386,5.6725646572886035e-05,0,0.16874700784683228,0.9919614281247617,0.5,1.06082779422391,0.9843703508377075,0.002385387109005821,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999995372074418,0.970101535320282,3.0836691856384277,3,3.2486776035511866e-05,-0.22474758777513748,0.4090909090909091,2.775302267074585,0.9264762029051781
522,7.366907084360719e-05,0.5056979893756864,22,0.9999263363558886,0.9999263363558886,0.7348810656288923,0.00027812838944369386,0.0001065185570041649,0,0.16751573979854584,0.9881751312838591,0.5,1.0606914651742627,0.9844662964344024,0.002289820445743329,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999990744148837,0.9673730731010437,3.0839645862579346,3,3.1182589736999944e-05,-0.22548370213588953,0.4090909090909091,2.776568127632141,0.9277405738830566
532,9.912910172715783e-05,0.5045208712102468,22,0.9999008807238776,0.9999008807238776,0.7346192698976188,0.00027812838944369386,0.00014473250485025346,0,0.1660664677619934,0.9861579971397851,0.5,1.060523372817766,0.9845795184373856,0.002182606836433343,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999986887544186,0.963923990726471,3.0842959880828857,3,2.9717746656388044e-05,-0.2263656976486681,0.4090909090909091,2.777866389274597,0.9291960000991821
542,8.700283069629222e-05,0.5030656804186118,22,0.9999130047381377,0.9999130047381377,0.7343610063952306,0.00027812838944369386,0.00013083629892207682,0,0.16445380449295044,0.9869154992451707,0.5,1.0603116267197699,0.9847058773040771,0.0020706110373557296,0.5,-0.03030293434858322,0.5,0.4090909090909091,0.9999984573581394,0.9598277807235718,3.084642171859741,3,2.8189251679577865e-05,-0.22738511185774124,0.4090909090909091,2.7791779546737674,0.9307479858398438
