t,loss,entropy,gate_open,updated
117,3.6732263565063477,3.244100570678711,1,1
118,3.566967725753784,3.1542136669158936,1,1
119,3.5295660495758057,3.367340564727783,1,1
120,3.6787290573120117,3.3617796897888184,1,1
121,3.7505252361297607,3.365218162536621,1,1
122,3.7665889263153076,3.427593231201172,1,1
123,4.121431350708008,3.5611586570739746,1,1
124,3.754807949066162,3.371443510055542,0,0
125,3.574652910232544,3.198573589324951,1,1
126,3.7697792053222656,3.389770746231079,0,0
127,3.645437717437744,3.3135478496551514,1,1
128,3.7471923828125,3.338442087173462,0,0
129,3.6423499584198,3.176107883453369,0,0
130,3.649878978729248,2.968287944793701,1,1
131,3.438565492630005,2.976870536804199,1,1
132,3.2631843090057373,2.8509435653686523,1,1
133,3.158067226409912,2.9027352333068848,0,0
134,3.12410044670105,2.889296054840088,0,0
135,3.442190170288086,3.017209053039551,1,1
136,3.2684218883514404,2.9619836807250977,1,1
137,3.3796987533569336,2.9405555725097656,1,1
138,3.375598669052124,3.0660271644592285,1,1
139,3.336669445037842,3.142418384552002,0,0
140,3.2622618675231934,3.016437292098999,1,1
141,3.472830295562744,3.103983163833618,1,1
142,3.3337504863739014,3.278286933898926,1,1
143,3.5223538875579834,3.177757978439331,1,1
144,3.355055809020996,2.8751869201660156,1,1
145,3.4132182598114014,3.099472999572754,1,1
146,3.2066686153411865,2.8787691593170166,0,0
147,3.506279706954956,2.8869781494140625,1,1
148,3.635683536529541,3.0513858795166016,1,1
149,3.5153980255126953,3.1596872806549072,0,0
150,3.257800817489624,3.0339457988739014,1,1
151,3.3994226455688477,2.9864306449890137,1,1
152,3.2590904235839844,3.030784845352173,0,0
153,3.647237777709961,2.998560667037964,0,0
154,3.2568442821502686,2.822974920272827,1,1
155,3.2798659801483154,2.826718330383301,1,1
156,3.741501808166504,3.0475149154663086,1,1
157,4.026728630065918,3.434218406677246,1,1
158,3.760638952255249,3.3919999599456787,1,1
159,3.813430070877075,3.2256381511688232,0,0
160,3.5598044395446777,2.913452625274658,0,0
161,3.7118265628814697,3.1690516471862793,0,0
162,3.5838589668273926,2.966618061065674,1,1
163,3.1283609867095947,2.839236259460449,0,0
164,3.2693607807159424,2.751217842102051,0,0
165,3.1064565181732178,2.903688907623291,0,0
166,3.581099510192871,3.009780168533325,0,0
167,2.72072434425354,2.644655466079712,0,0
168,3.226757526397705,2.8518543243408203,1,1
169,3.2734270095825195,3.025050163269043,0,0
170,3.029893159866333,2.8434786796569824,0,0
171,3.349050760269165,3.0548863410949707,0,0
172,3.7906134128570557,3.1697874069213867,1,1
173,3.7329492568969727,3.243572235107422,0,0
174,3.2606916427612305,2.7104554176330566,1,1
175,3.127401113510132,2.8874077796936035,0,0
176,3.092097520828247,2.6925206184387207,0,0
177,2.685882091522217,2.321107864379883,0,0
178,3.0676417350769043,2.833494186401367,0,0
179,3.629262685775757,3.095057487487793,1,1
180,3.506315231323242,3.2675695419311523,1,1
181,3.536090135574341,3.286648750305176,0,0
182,3.452759265899658,3.1184380054473877,0,0
183,3.7126975059509277,3.400273084640503,0,0
184,3.5274155139923096,3.198584794998169,1,1
185,3.6057770252227783,3.2814674377441406,1,1
186,3.81323504447937,3.317685842514038,1,1
187,3.6753933429718018,3.2929177284240723,1,1
188,3.8578619956970215,3.3169214725494385,0,0
189,3.5435893535614014,3.1799635887145996,0,0
190,3.478476047515869,3.079850196838379,0,0
191,3.500286340713501,3.139796257019043,0,0
192,3.74076509475708,3.331620931625366,1,1
193,3.628143548965454,3.260880947113037,0,0
194,3.009791374206543,2.950162649154663,0,0
195,3.1468000411987305,3.0017380714416504,0,0
196,3.592947483062744,3.2495219707489014,0,0
197,3.4505045413970947,3.1671760082244873,1,1
198,3.509507179260254,3.2088680267333984,1,1
199,3.3159196376800537,3.041835069656372,0,0
200,3.3604114055633545,3.040616273880005,0,0
201,3.5701756477355957,3.3083462715148926,0,0
202,3.580902576446533,3.237671375274658,1,1
203,3.661186456680298,3.2093377113342285,0,0
204,3.659946918487549,3.1440553665161133,0,0
205,3.5525431632995605,3.197368621826172,1,1
206,3.319880962371826,2.906721353530884,0,0
207,3.3068583011627197,3.045593500137329,0,0
208,3.3241000175476074,3.020193576812744,0,0
209,3.501447916030884,3.16159987449646,1,1
210,3.223723888397217,3.0162882804870605,1,1
211,3.3851773738861084,2.9987716674804688,1,1
212,3.5254900455474854,3.0202417373657227,0,0
213,4.04191255569458,3.24752140045166,1,1
214,3.7514960765838623,3.118117094039917,0,0
215,3.969571113586426,3.3436784744262695,1,1
216,3.657038688659668,3.2206382751464844,0,0
217,3.833409547805786,3.3264060020446777,1,1
218,3.658322334289551,3.255180835723877,0,0
219,3.4433300495147705,2.9234251976013184,1,1
220,2.9932289123535156,2.8005433082580566,1,1
221,3.1380958557128906,2.834397792816162,1,1
222,3.0521304607391357,2.871371269226074,1,1
223,2.752285957336426,2.637948989868164,0,0
224,2.8992230892181396,2.6437153816223145,0,0
225,3.0497565269470215,2.993051528930664,0,0
226,2.819624423980713,2.840132713317871,1,1
227,2.866485118865967,2.8302087783813477,0,0
228,2.9495689868927,2.840982437133789,0,0
229,3.4062089920043945,3.119739055633545,0,0
230,3.1122021675109863,3.0161263942718506,0,0
231,3.197096586227417,3.0536348819732666,0,0
232,3.1479156017303467,2.9770219326019287,0,0
233,3.471574306488037,3.182549476623535,1,1
234,2.750115394592285,2.7788193225860596,0,0
235,3.144444704055786,3.0667433738708496,0,0
236,3.1084446907043457,2.9545950889587402,0,0
237,3.326735496520996,2.8609390258789062,0,0
238,3.414207935333252,3.2163808345794678,0,0
239,3.1398468017578125,3.023010015487671,0,0
240,2.864825487136841,2.8687472343444824,0,0
241,3.5460197925567627,3.2217965126037598,1,1
242,3.022902488708496,2.8106932640075684,0,0
243,3.6796562671661377,3.412123441696167,1,1
244,3.0963926315307617,2.913515567779541,0,0
245,3.1704187393188477,2.911647081375122,0,0
246,3.546065092086792,3.3320837020874023,1,1
247,3.5654211044311523,3.1665661334991455,1,1
248,3.36580228805542,2.908665418624878,0,0
249,3.3259592056274414,3.105238437652588,0,0
250,3.5653223991394043,3.3915374279022217,1,1
251,3.4244577884674072,3.1093084812164307,1,1
252,3.7763805389404297,3.267648220062256,1,1
253,3.3918185234069824,2.984437942504883,0,0
254,3.5372402667999268,3.1395092010498047,1,1
255,3.680521011352539,2.873121738433838,1,1
256,4.038891315460205,3.0043179988861084,1,1
257,3.521893262863159,3.0129573345184326,0,0
258,3.5110363960266113,3.037632465362549,0,0
259,3.7000253200531006,3.0364253520965576,1,1
260,3.7422220706939697,2.9733481407165527,1,1
261,3.7659928798675537,3.145373821258545,1,1
262,3.622465133666992,3.0597429275512695,0,0
263,3.798773765563965,3.2276124954223633,1,1
264,3.5855507850646973,2.9486277103424072,1,1
265,3.1523351669311523,2.61151123046875,0,0
266,3.4971516132354736,2.953289031982422,0,0
267,3.122609853744507,2.672410011291504,1,1
268,2.797586679458618,2.4582571983337402,0,0
269,3.1169273853302,2.9566264152526855,1,1
270,3.088239908218384,2.9233007431030273,0,0
271,3.4202206134796143,2.9443306922912598,1,1
272,3.7177982330322266,3.2503299713134766,1,1
273,3.5396108627319336,3.1897220611572266,1,1
274,3.550872802734375,3.1823792457580566,0,0
275,3.404885768890381,3.185213088989258,0,0
276,2.9980227947235107,3.091329574584961,0,0
277,3.523986339569092,3.053936719894409,1,1
278,3.5272927284240723,3.1069183349609375,1,1
279,3.1899642944335938,3.119473457336426,0,0
280,3.740095615386963,3.2605223655700684,1,1
281,3.1792287826538086,3.108459949493408,0,0
282,3.5007991790771484,3.348975419998169,0,0
283,3.0557963848114014,2.8195853233337402,0,0
284,3.4634463787078857,3.1415019035339355,1,1
285,3.5657780170440674,3.3375682830810547,0,0
286,3.309734344482422,3.0341715812683105,1,1
287,3.617563486099243,3.2678468227386475,0,0
288,3.613879919052124,3.4006476402282715,0,0
289,3.7062926292419434,3.3434572219848633,1,1
290,3.596937656402588,3.4134721755981445,1,1
291,3.469536066055298,3.1198973655700684,1,1
292,3.6069138050079346,3.3055360317230225,0,0
293,3.4146037101745605,3.167497396469116,0,0
294,3.6854424476623535,3.150857448577881,1,1
295,3.5887928009033203,3.113382339477539,1,1
296,3.383852243423462,3.0552191734313965,0,0
297,2.8879501819610596,2.739821434020996,0,0
298,3.1752007007598877,2.8172154426574707,0,0
299,2.910295248031616,2.7839858531951904,0,0
300,3.2060229778289795,2.7969069480895996,0,0
301,3.4952311515808105,3.021881580352783,0,0
302,3.252410411834717,2.9160501956939697,1,1
303,3.7892515659332275,3.381603717803955,0,0
304,3.6205174922943115,3.180574893951416,1,1
305,3.7441370487213135,3.3728206157684326,0,0
306,2.5790796279907227,2.4216856956481934,0,0
307,3.526556968688965,3.0604324340820312,1,1
308,3.4537887573242188,3.146559476852417,1,1
309,3.6475143432617188,3.237577438354492,1,1
310,3.5475573539733887,3.095099449157715,0,0
311,3.4430439472198486,3.0680274963378906,0,0
312,3.494617223739624,3.0903098583221436,0,0
313,3.3689181804656982,2.9150803089141846,0,0
314,3.068955659866333,2.7640628814697266,1,1
315,3.4760565757751465,3.0180671215057373,0,0
316,3.9151711463928223,3.354118824005127,1,1
317,3.137483835220337,2.732700824737549,0,0
318,2.6152596473693848,2.4433794021606445,0,0
319,3.2208411693573,2.9320931434631348,0,0
320,3.4202494621276855,3.094719886779785,1,1
321,3.1785385608673096,2.9548592567443848,0,0
322,3.162213087081909,2.8587965965270996,0,0
323,3.2202680110931396,2.8830432891845703,0,0
324,3.3120665550231934,3.0570197105407715,1,1
325,3.2057905197143555,2.9417381286621094,1,1
326,3.7303102016448975,3.0348472595214844,1,1
327,3.474564552307129,3.134305000305176,1,1
328,3.375680923461914,3.0399270057678223,1,1
329,3.8395917415618896,3.4370031356811523,1,1
330,3.4603946208953857,3.129993200302124,1,1
331,3.7989587783813477,3.1027746200561523,1,1
332,3.5736939907073975,3.0932154655456543,0,0
333,3.4785656929016113,2.9533157348632812,0,0
334,3.267221450805664,2.768490791320801,0,0
335,3.376277208328247,3.0754520893096924,0,0
336,3.5064504146575928,3.0698554515838623,1,1
337,3.4446582794189453,2.9751224517822266,1,1
338,3.4054312705993652,2.8141541481018066,0,0
339,3.021340847015381,2.6310153007507324,0,0
340,3.230152130126953,2.846719264984131,1,1
341,2.9765400886535645,2.5945000648498535,0,0
342,2.989093065261841,2.6857786178588867,0,0
343,3.3252129554748535,2.7880825996398926,0,0
344,3.59040904045105,2.9043259620666504,1,1
345,3.07543683052063,2.791924476623535,1,1
346,3.6946871280670166,3.2087411880493164,1,1
347,3.52846622467041,3.03228759765625,0,0
348,3.689103841781616,3.1110897064208984,0,0
349,3.756971597671509,3.1588587760925293,1,1
350,3.577505588531494,3.042558193206787,0,0
351,3.5824244022369385,2.9756999015808105,1,1
352,4.0166521072387695,3.301685094833374,1,1
353,3.8219239711761475,3.1667282581329346,0,0
354,3.544414758682251,2.840845823287964,1,1
355,3.1612298488616943,2.7383346557617188,1,1
356,3.6605169773101807,3.057082176208496,1,1
357,3.7319071292877197,3.266704559326172,1,1
358,3.7227559089660645,3.1497883796691895,1,1
359,3.5300729274749756,3.111948013305664,1,1
360,4.043853759765625,3.3968358039855957,1,1
361,4.298564910888672,3.3567724227905273,1,1
362,3.4573209285736084,2.9804482460021973,0,0
363,3.598590135574341,3.189473867416382,1,1
364,3.5514533519744873,3.301387310028076,1,1
365,3.4696145057678223,3.063626289367676,1,1
366,3.3139705657958984,3.0849523544311523,0,0
367,3.4932212829589844,3.344214916229248,0,0
368,3.4725255966186523,3.3465688228607178,0,0
369,3.6475155353546143,3.262493848800659,1,1
370,3.4443881511688232,3.2439627647399902,0,0
371,3.114959716796875,2.9836361408233643,0,0
372,2.7333571910858154,2.5752291679382324,1,1
373,3.240208148956299,2.9514214992523193,0,0
374,2.60990834236145,2.5001187324523926,0,0
375,3.5995771884918213,3.074662446975708,0,0
376,3.8301641941070557,3.3845393657684326,0,0
377,4.153241157531738,3.4508843421936035,1,1
378,2.96270489692688,2.6696672439575195,0,0
379,3.3105661869049072,3.1283698081970215,0,0
380,3.228637456893921,2.9370031356811523,1,1
381,3.378769874572754,3.0703368186950684,0,0
382,3.239964246749878,2.9612278938293457,0,0
383,3.0576186180114746,2.895576238632202,0,0
384,3.045219659805298,2.8412084579467773,0,0
385,3.1476101875305176,3.0288894176483154,0,0
386,3.399918556213379,2.9153432846069336,0,0
387,3.675172805786133,3.1762256622314453,1,1
388,3.2624804973602295,2.781158924102783,1,1
389,3.218987226486206,2.6662120819091797,1,1
390,3.032193660736084,2.564457416534424,1,1
391,3.5208981037139893,3.0582258701324463,0,0
392,4.662667751312256,3.316333293914795,1,1
393,5.270542621612549,3.3862228393554688,0,0
394,2.8778510093688965,2.542947769165039,0,0
395,3.472407817840576,2.919086456298828,0,0
396,3.5165209770202637,2.915160655975342,0,0
397,3.4926986694335938,2.821990728378296,1,1
398,3.3243112564086914,2.7753818035125732,0,0
399,3.151724338531494,2.8352601528167725,1,1
400,3.5650827884674072,3.2086315155029297,1,1
401,3.6990270614624023,3.2562098503112793,1,1
402,3.537210464477539,3.2076148986816406,0,0
403,3.3967888355255127,3.232581615447998,1,1
404,3.4446117877960205,3.261629581451416,0,0
405,3.858149766921997,3.5236496925354004,1,1
406,3.5520870685577393,3.2366156578063965,1,1
407,3.5380356311798096,3.199070453643799,1,1
408,3.454434871673584,3.2176079750061035,0,0
409,3.4815783500671387,3.1661033630371094,1,1
410,3.4144136905670166,3.1400668621063232,0,0
411,3.369619846343994,3.036079168319702,0,0
412,3.0615248680114746,3.074084997177124,0,0
413,3.242136240005493,3.033174753189087,0,0
414,3.5724875926971436,3.1681406497955322,1,1
415,3.562828540802002,3.1159169673919678,1,1
416,3.1601736545562744,2.9755640029907227,0,0
417,3.3902719020843506,3.1834769248962402,0,0
418,3.2479844093322754,2.9487838745117188,1,1
419,3.5529208183288574,3.2429192066192627,0,0
420,3.495469331741333,3.094294548034668,1,1
421,3.072329044342041,2.9976449012756348,0,0
422,3.207319498062134,2.980384588241577,0,0
423,3.4262845516204834,3.102640151977539,0,0
424,3.6490001678466797,3.173734426498413,0,0
425,3.445723533630371,3.161458730697632,0,0
426,3.6387810707092285,3.233194351196289,0,0
427,3.5461018085479736,3.040299892425537,1,1
428,3.5548596382141113,3.159231662750244,1,1
429,3.892812967300415,3.3815038204193115,1,1
430,3.8938779830932617,3.263489007949829,1,1
431,3.734978199005127,3.110710620880127,1,1
432,3.820401668548584,3.2089147567749023,1,1
433,3.407402515411377,2.891672372817993,0,0
434,3.9310286045074463,3.1988492012023926,1,1
435,3.3050155639648438,2.8512654304504395,1,1
436,3.485106945037842,3.177509069442749,0,0
437,3.313957691192627,2.787114143371582,0,0
438,3.0625264644622803,2.769118309020996,0,0
439,3.3811087608337402,2.7707161903381348,0,0
440,3.2533023357391357,2.757570743560791,1,1
441,3.252258062362671,2.9387757778167725,0,0
442,3.3808116912841797,3.0496277809143066,1,1
443,3.2839772701263428,3.0705559253692627,0,0
444,2.8193492889404297,2.785412311553955,0,0
445,2.8472044467926025,2.6601526737213135,1,1
446,3.2446463108062744,3.1784720420837402,0,0
447,3.8809571266174316,3.335279941558838,1,1
448,3.4103972911834717,3.099339008331299,1,1
449,3.8135485649108887,3.3241119384765625,1,1
450,4.134683609008789,3.507216453552246,1,1
451,3.621795892715454,3.4161200523376465,1,1
452,3.3296756744384766,3.035891056060791,1,1
453,3.366270065307617,2.8343276977539062,0,0
454,3.2164320945739746,2.70900559425354,1,1
455,3.304812431335449,2.9010674953460693,0,0
456,3.0213868618011475,2.911072254180908,0,0
457,3.0030741691589355,2.7897512912750244,0,0
458,2.7872464656829834,2.647157669067383,0,0
459,2.8099517822265625,2.542365074157715,0,0
460,2.990750551223755,2.636047840118408,1,1
461,3.0953149795532227,2.776197910308838,0,0
462,3.1173508167266846,2.8510470390319824,1,1
463,3.05605411529541,2.932250738143921,0,0
464,3.2877883911132812,2.957550048828125,1,1
465,3.2922616004943848,2.9502010345458984,1,1
466,3.395064353942871,2.900433301925659,0,0
467,3.291348457336426,3.0586299896240234,0,0
468,3.129887104034424,2.9790618419647217,0,0
469,3.2367591857910156,2.986114978790283,0,0
470,2.921984910964966,2.5914933681488037,1,1
471,3.088796615600586,3.0087382793426514,1,1
472,3.069582939147949,2.9321625232696533,0,0
473,3.0075254440307617,2.7662394046783447,0,0
474,3.236354351043701,2.9913735389709473,0,0
475,2.981707811355591,2.5906314849853516,0,0
476,2.814368963241577,2.704167604446411,0,0
477,3.071046829223633,2.7032318115234375,0,0
478,2.934603691101074,2.7282614707946777,0,0
479,3.079720973968506,2.829080581665039,0,0
480,2.879622459411621,2.5921123027801514,0,0
481,3.680394172668457,3.0659890174865723,0,0
482,4.2248921394348145,3.2473132610321045,1,1
483,3.3843636512756348,2.8846068382263184,1,1
484,3.9999332427978516,3.2567639350891113,1,1
485,3.706174612045288,3.204775810241699,1,1
486,3.937128782272339,3.2335925102233887,1,1
487,3.6627674102783203,3.166921377182007,0,0
488,3.795452833175659,3.2589449882507324,1,1
489,3.6902101039886475,3.057358980178833,1,1
490,4.067962646484375,3.3356709480285645,1,1
491,3.7142207622528076,3.157428741455078,1,1
492,3.8726091384887695,3.2620327472686768,0,0
493,3.7182388305664062,3.1646459102630615,1,1
494,3.4704294204711914,3.1126675605773926,0,0
495,3.256023645401001,2.793056011199951,0,0
496,3.6055119037628174,3.072099447250366,0,0
497,3.712698221206665,3.1914138793945312,1,1
498,3.5706541538238525,3.292661666870117,1,1
499,3.317887783050537,3.1528420448303223,0,0
500,3.7050387859344482,3.4182307720184326,1,1
501,3.750696897506714,3.1954479217529297,1,1
502,3.4738733768463135,3.3131558895111084,0,0
503,3.6320149898529053,3.213303804397583,1,1
504,3.3761343955993652,3.0317606925964355,0,0
505,3.2529098987579346,3.1259236335754395,0,0
506,3.618138313293457,3.1975855827331543,1,1
507,3.5107486248016357,3.0796170234680176,1,1
508,3.342904567718506,3.057567596435547,0,0
509,3.719642162322998,3.4027304649353027,0,0
510,3.4444079399108887,2.9595234394073486,1,1
511,4.031961441040039,3.556291341781616,1,1
512,3.7525718212127686,3.4807381629943848,0,0
513,3.373236894607544,3.2701120376586914,1,1
514,3.6005232334136963,3.38627552986145,1,1
515,3.444767951965332,3.1665186882019043,0,0
516,3.8438005447387695,3.436558723449707,0,0
517,3.9012012481689453,3.4165940284729004,1,1
518,3.493912696838379,3.2755465507507324,1,1
519,2.9714436531066895,2.8022823333740234,1,1
520,2.680885076522827,2.3790950775146484,0,0
521,2.874877691268921,2.6802866458892822,1,1
522,3.1717865467071533,2.9168174266815186,1,1
523,3.184065580368042,2.779940605163574,1,1
524,2.8197996616363525,2.5366668701171875,0,0
525,3.0038745403289795,2.616706609725952,1,1
526,2.8984460830688477,2.3093817234039307,0,0
527,2.6274852752685547,2.2636115550994873,0,0
528,3.1707539558410645,2.6776609420776367,0,0
529,3.05824875831604,2.654737949371338,0,0
530,3.510874032974243,3.022153854370117,0,0
531,4.07326602935791,3.548679828643799,1,1
532,2.8842856884002686,2.5677871704101562,0,0
533,3.4083752632141113,3.0621728897094727,1,1
534,3.1787025928497314,2.5256853103637695,0,0
535,3.446143388748169,3.013193130493164,0,0
536,3.5823283195495605,3.060695171356201,1,1
537,3.7779417037963867,3.1460213661193848,1,1
538,3.7837064266204834,2.9879088401794434,1,1
539,3.0080811977386475,2.858879327774048,0,0
540,3.345768451690674,2.7840518951416016,1,1
541,3.2608911991119385,2.8641908168792725,0,0
542,3.3552684783935547,3.038914918899536,0,0
543,3.3686513900756836,2.87864089012146,0,0
544,2.9652292728424072,2.568800449371338,0,0
545,3.3941493034362793,2.909111499786377,1,1
546,2.325562000274658,1.9947394132614136,0,0
547,2.2734086513519287,1.8613989353179932,0,0
548,3.080850839614868,2.525905132293701,0,0
549,3.5187785625457764,3.0467610359191895,1,1
550,3.3667144775390625,2.7809834480285645,1,1
551,3.4201653003692627,2.98837947845459,0,0
552,3.4383046627044678,2.9074208736419678,1,1
553,3.376565933227539,2.9761905670166016,1,1
554,3.3605525493621826,3.11619234085083,1,1
555,2.729814052581787,2.408770799636841,0,0
556,2.94808292388916,2.3873648643493652,1,1
557,2.948507308959961,2.580409526824951,0,0
558,3.3335676193237305,3.0527849197387695,0,0
559,3.5241310596466064,2.788809061050415,1,1
560,3.6322107315063477,3.103358268737793,1,1
561,3.2503528594970703,2.892611026763916,1,1
562,3.283128261566162,3.006382465362549,1,1
563,3.3666999340057373,2.9004573822021484,0,0
564,3.372750759124756,2.811471462249756,0,0
565,2.7851719856262207,2.3221309185028076,0,0
566,3.3490562438964844,2.867107391357422,0,0
567,3.5152931213378906,2.986968994140625,0,0
568,3.325700521469116,2.78670597076416,0,0
569,3.8319129943847656,3.1939048767089844,1,1
570,3.5674798488616943,3.048720121383667,1,1
571,3.1318397521972656,2.897329807281494,0,0
572,2.910874605178833,2.5478720664978027,0,0
573,3.753779649734497,3.087261438369751,0,0
574,3.1917996406555176,2.9208602905273438,0,0
575,2.805922746658325,2.5890350341796875,0,0
576,2.856287956237793,2.5784687995910645,1,1
577,3.2169692516326904,2.870941162109375,1,1
578,3.399954319000244,2.9776782989501953,0,0
579,3.786564588546753,3.2284374237060547,1,1
580,3.432593822479248,3.032144784927368,1,1
581,3.7625057697296143,3.070185661315918,1,1
582,3.3588671684265137,2.839160919189453,1,1
583,3.4559571743011475,3.0056252479553223,1,1
584,3.6069159507751465,3.1630666255950928,1,1
585,3.0456202030181885,2.687681198120117,0,0
586,3.4089415073394775,3.056389331817627,1,1
587,3.2802016735076904,2.949525833129883,0,0
588,3.4656004905700684,3.0440592765808105,0,0
589,3.457843542098999,2.924482583999634,0,0
590,3.293118715286255,3.0174620151519775,1,1
591,3.0437240600585938,2.949248790740967,0,0
592,3.3141069412231445,2.9215385913848877,1,1
593,3.179569721221924,3.1386749744415283,0,0
594,3.073591470718384,2.540128231048584,1,1
595,3.457094430923462,2.9776368141174316,0,0
596,3.170830011367798,2.7379839420318604,0,0
597,3.2239222526550293,2.765885829925537,1,1
598,3.3518171310424805,2.817905902862549,0,0
599,3.5773847103118896,2.8559110164642334,1,1
600,3.2495956420898438,2.868274211883545,0,0
601,3.497938632965088,2.8762991428375244,1,1
602,3.5379388332366943,2.993755340576172,0,0
603,3.465348958969116,3.175945997238159,1,1
604,3.289569139480591,2.952014446258545,1,1
