step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,quantum_field_performance,learning_rate,batch_loss,signal_adaptations,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,scbf_symbolic_entropy_collapse,scbf_activation_ancestry_stability,scbf_collapse_phase_alignment,scbf_bifractal_lineage_strength,scbf_semantic_attractor_density,scbf_weight_drift_entropy,scbf_entropy_gradient_alignment,scbf_structural_entropy,scbf_total_collapse_events,scbf_entropy_variance,scbf_pattern_consistency,scbf_recursive_activity,scbf_entropy_momentum,scbf_top_neuron_consistency
94,0.009509103372693062,30.53031306109491,31,0.990580467931469,0.990580467931469,0.7229347046744594,0.01,0.004007963463664055,0,0.09395290166139603,0.9222535620821499,0.5,1.0712259623168379,0.9873341143131256,0.00026563567255188936,0.5,-0.0050590261816978455,0.5,0.06451612903225806,0.9999998611418335,0.6899095773696899,3.433074951171875,0,1.9950168734794715e-06,-0.3735998901224278,0.2903225806451613,3.0927674560546876,0.9675248302519321
104,0.027226325124502182,37.46126622597125,31,0.973495300442965,0.973495300442965,0.7134306990455301,0.01,0.005105442367494106,0,0.09214121103286743,0.8550288921172862,0.5,1.0679333134657631,0.9875462234020232,0.00024682039098844477,0.5,-0.0050590261816978455,0.5,0.06451612903225806,0.9999991668510009,0.6717068552970886,3.4331395626068115,0,1.852630816756573e-06,-0.37144205027101873,0.25806451612903225,3.0938256063461305,0.9674783833324909
114,0.036954429000616074,44.11611282565389,31,0.9643625332347232,0.9643625332347232,0.7082823410762886,0.01,0.004432729445397854,0,0.08981802314519882,0.7632815965898119,0.5,1.058150222229761,0.9878198742866515,0.00022606109509382133,0.5,-0.0050590261816978455,0.5,0.03225806451612903,0.9999983337020018,0.6499785780906677,3.433210849761963,0,1.695825403658091e-06,-0.369696252273922,0.2903225806451613,3.0948897647857665,0.9681911841034889
124,0.044305507093667984,50.92010973838902,31,0.9575741899351163,0.9575741899351163,0.7044708493004774,0.01,0.012991615571081638,0,0.08849097043275833,0.6300103760295975,0.5,1.0458425885082339,0.9879770338535309,0.00021474415452249485,0.5,0.015274959616363049,0.5,0.06451612903225806,0.9999993057091674,0.6368119716644287,3.4332497119903564,0,1.6109879652503878e-06,-0.3718442094706309,0.2903225806451613,3.095924740791321,0.968129675835371
128,0.0018546517239883542,57.42047382461854,31,0.998148781641332,0.998148781641332,0.7267801108717051,0.01,0.0228036530315876,0,0.08811528235673904,0.9170662977555627,0.5,1.0506265523727907,0.9880216360092162,0.00021647988160400367,0.5,0.015274959616363049,0.5,0.03225806451612903,0.9999996528545837,0.6382318139076233,3.433243751525879,0,1.6245834331130027e-06,-0.3805531919403147,0.3225806451612903,3.0899193763732913,0.9681581780314445
138,0.004013036377727985,65.43456939364413,31,0.9960030037137703,0.9960030037137703,0.7255816758469171,0.01,0.03354023024439812,0,0.08734269440174103,0.912560769499305,0.5,1.0587574563552966,0.9881135165691375,0.00021793789235247107,0.5,0.015274959616363049,0.5,0.03225806451612903,0.9999996528545837,0.6390531659126282,3.4332387447357178,0,1.6360129393433454e-06,-0.39391144938265366,0.3225806451612903,3.090914870262146,0.9680308289825916
148,0.002391432411968708,75.98909715611737,31,0.9976142728931607,0.9976142728931607,0.7264893811762114,0.01,0.0008407813147641718,0,0.08713634312152863,0.9532732418564269,0.5,1.069546377744648,0.9881380915641784,0.00022613052417708168,0.5,0.015274959616363049,0.5,0.06451612903225806,0.9999993751382507,0.6473455429077148,3.433210611343384,0,1.698113578640914e-06,-0.40853357494756715,0.2903225806451613,3.091889550209045,0.9675440900027752
158,0.001337195746600628,87.91197680192381,31,0.9986645899580274,0.9986645899580274,0.7270628536674689,0.01,0.0010523656383156776,0,0.08677779138088226,0.9705588154389758,0.5,1.0719430435564385,0.9881808280944824,0.00022744967675902839,0.5,0.015274959616363049,0.5,0.06451612903225806,0.9999998611418335,0.6485394835472107,3.433206081390381,0,1.7083106058635167e-06,-0.414627920728619,0.2903225806451613,3.092885473251343,0.9673760384321213
168,0.004123007878661156,99.44832401229266,31,0.9958939215152818,0.9958939215152818,0.7254686434551918,0.01,0.00050335907144472,0,0.08547480404376984,0.9401836160501366,0.5,1.0682690924854115,0.9883365213871002,0.00021661873977052437,0.5,0.015274959616363049,0.5,0.03225806451612903,0.9999995834255004,0.6364949345588684,3.4332432746887207,0,1.6267051705654012e-06,-0.41616830686506057,0.2903225806451613,3.0939189472198487,0.9678088538348675
178,0.00029167579486966133,110.32231847534767,31,0.9997084092550926,0.9997084092550926,0.7274892934822238,0.01,0.004361916799098253,0,0.08401229977607727,0.9756480114348662,0.5,1.0600538462553124,0.9885119885206222,0.00020551008644897895,0.5,0.015274959616363049,0.5,0.03225806451612903,0.9999993057091674,0.6233717799186707,3.433281421661377,0,1.543301891615556e-06,-0.41951308029893,0.2903225806451613,3.0949532794952392,0.9679984077811241
188,0.000527871074154973,121.31976815057848,31,0.9994724074267034,0.9994724074267034,0.7273182552985735,0.01,0.0005037549999542534,0,0.08315124362707138,0.9552660967039174,0.5,1.051104119867128,0.9886156469583511,0.0002004417633709732,0.5,0.015274959616363049,0.5,0.06451612903225806,0.999999722283667,0.616997241973877,3.4332988262176514,0,1.5050143247208325e-06,-0.42369511691939965,0.2903225806451613,3.095968943595886,0.9679287523031235
192,0.0003637615009211004,131.43486791485918,31,0.9996363707733922,0.9996363707733922,0.727391806503356,0.006561000000000002,0.015335158444941044,0,0.08270815759897232,0.9622269337788785,0.5,1.0522425909647801,0.9886690914630889,0.00019898375262250578,0.5,0.015274959616363049,0.5,0.06451612903225806,0.9999998611418335,0.6151784062385559,3.4333038330078125,0,1.4941264225853956e-06,-0.42750707170966984,0.2903225806451613,3.0899734497070312,0.9679045267403126
202,0.007521721068769693,143.60189633134843,31,0.9925344328449904,0.9925344328449904,0.7234935671268242,0.0022876792454961017,0.031570401042699814,0,0.08264516294002533,0.889307199793067,0.5,1.0601285793389943,0.9886766970157623,0.00020134434145335778,0.5,0.015274959616363049,0.5,0.03225806451612903,0.9999997917127502,0.6181526184082031,3.433295726776123,0,1.5119506997507415e-06,-0.4316651612790554,0.2903225806451613,3.0909661540985107,0.9679072238504887
212,0.0011288539972156286,159.0442376885485,31,0.998872418877242,0.998872418877242,0.7270191882979307,0.0007976644307687258,7.303606253117323e-05,0,0.08324915170669556,0.9689239574222452,0.5,1.0699878536180298,0.9886038482189178,0.00020800953344624062,0.5,0.015274959616363049,0.5,0.03225806451612903,0.9999996528545837,0.6261739730834961,3.4332728385925293,0,1.5617304143233923e-06,-0.43312167408551594,0.2903225806451613,3.091945554733276,0.9677275195717812
222,0.009279271587729454,176.37971619471645,31,0.9908060416487778,0.9908060416487778,0.7225889952950509,0.00027812838944369386,0.01121305301785469,0,0.08332663774490356,0.919993113385776,0.5,1.0728417770679999,0.9885945111513137,0.00020912039877840627,0.5,0.015274959616363049,0.5,0.03225806451612903,1.0,0.6275953650474548,3.4332690238952637,0,1.5707456668678788e-06,-0.43379007095205857,0.2903225806451613,3.0929421215057373,0.967669989913702
232,0.045713987201452255,193.3952239263141,31,0.9562844259893737,0.9562844259893737,0.7035546374782631,0.00027812838944369386,0.07334884256124496,0,0.08244302123785019,0.7825279553333899,0.5,1.0704797883200916,0.98870110809803,0.00020224691953574236,0.5,0.015274959616363049,0.5,0.03225806451612903,0.999999722283667,0.6192218661308289,3.4332926273345947,0,1.5189074247246026e-06,-0.4356469530454856,0.25806451612903225,3.0939633646011355,0.9678438231348991
242,0.048230428248643875,208.94807327484565,31,0.9539887156975342,0.9539887156975342,0.7022312718832203,0.00027812838944369386,0.08350910246372223,0,0.08125638216733932,0.644443623493228,0.5,1.0619627089258092,0.9888447016477584,0.00019419314587754144,0.5,0.015274959616363049,0.5,0.06451612903225806,0.9999994445673339,0.6089074611663818,3.4333202838897705,0,1.4584308019038872e-06,-0.44011187972611965,0.2903225806451613,3.0949882555007933,0.9678190499544144
252,5.4199164878809825e-05,224.11858632528126,31,0.9999458037725114,0.9999458037725114,0.7274798720323677,0.00027812838944369386,0.0006910230731591582,0,0.08066700398921967,0.9852359756248489,0.5,1.050935822003759,0.9889162063598632,0.00019092997896441588,0.5,0.015274959616363049,0.5,0.06451612903225806,0.9999998611418335,0.6045626997947693,3.4333314895629883,0,1.4342392660182668e-06,-0.44364965764400344,0.2903225806451613,3.0959983406066893,0.9678595066070557
256,0.040761660784482956,237.68896507972784,31,0.9608347786814528,0.9608347786814528,0.7059685955224521,0.00027812838944369386,0.047341737896203995,0,0.08063940703868866,0.6498298155523687,0.5,1.0466989550499144,0.9889195561408997,0.00019106883713093659,0.5,0.015274959616363049,0.5,0.06451612903225806,0.9999999305709167,0.6046874523162842,3.43333101272583,0,1.4349682260217378e-06,-0.4441509406463209,0.2903225806451613,3.089997911453247,0.967860259115696
266,0.09332211315631866,254.10016742747015,31,0.9146435327399476,0.9146435327399476,0.6805930487167977,0.00027812838944369386,0.1358852982521057,0,0.0811619758605957,0.6570164451141403,0.5,1.057628572153039,0.9888561457395553,0.00019516515304318638,0.5,0.015274959616363049,0.5,0.03225806451612903,0.999999722283667,0.6101033091545105,3.433316946029663,0,1.4658504596809507e-06,-0.4428406873066242,0.2903225806451613,3.0909852514266967,0.9678236730396748
276,0.001204497879371047,274.5472818564852,31,0.9987969511903689,0.9987969511903689,0.7268939982709437,0.00172209767902197,4.2200499592581764e-05,0,0.08128797262907028,0.9696100732585666,0.5,1.0701446973237665,0.9888408720493316,0.0001984977490396833,0.5,0.015274959616363049,0.5,0.03225806451612903,0.9999997917127502,0.6142642498016357,3.433305501937866,0,1.4913242694092332e-06,-0.44588820693760556,0.25806451612903225,3.0919749517440795,0.9677572213113308
286,0.04009047895669937,294.4973656865655,31,0.9614548159339814,0.9614548159339814,0.7063065614807514,0.010662774922130835,0.03703591972589493,0,0.07993487268686295,0.8425473686632694,0.5,1.0700624930497056,0.9890052050352096,0.0001945402912938432,0.5,0.04279600828886032,0.5,0.03225806451612903,0.9999998611418335,0.6088523268699646,3.433319091796875,0,1.4613575558541925e-06,-0.4590164131866654,0.25806451612903225,3.0929871826171875,0.96763826161623
296,0.0008210436790250242,302.7362548779931,31,0.9991796298806759,0.9991796298806759,0.7267422647983185,0.06602109184921079,1.5117266178131104,0,0.0721757709980011,0.9706176105872303,0.5,1.0677586102062508,0.989960378408432,0.0001632972038270175,0.5,0.12092352658510208,0.5,0.03225806451612903,0.9999970839785031,0.5641897320747375,3.4334263801574707,0,1.227949383064697e-06,-0.5260048681115668,0.25806451612903225,3.0940837421417235,0.9690091405063868
306,0.3424432873725891,250.60674227514906,31,0.7449104251973174,0.7449104251973174,0.586629815306499,0.1,0.7212511897087097,0,0.06941796839237213,0.30399005143416913,0.5,1.0426617542625227,0.9903052061796188,6.748506892850781e-05,0.5,0.7077040076255798,0.5,0.03225806451612903,0.9998464228678294,0.46620723605155945,3.433755397796631,0,4.940031885780627e-07,-0.1442615299612522,0.3870967741935484,3.0953798580169676,0.9766411483287811
316,0.245833620429039,206.60339468403288,31,0.8026754003119783,0.8026754003119783,0.6211899116104065,0.1,0.5879932641983032,0,0.08752099424600601,-0.2402608027157458,0.5,1.0607766208571614,0.9880922943353653,0.0014198247526623353,0.5,0.8449917435646057,0.5,0.03225806451612903,0.9978307577226316,0.9846646785736084,3.4291114807128906,0,8.836257620714605e-06,-1.6117307933700036,0.1935483870967742,3.0922003326416014,0.8018339276313782
320,0.006067675072699785,167.39374969406663,31,0.9939689195637248,0.9939689195637248,0.7279759580735712,0.1,0.1028614416718483,0,0.09786926954984665,0.86196830131241,0.5,1.0515518568940498,0.9868794322013854,0.00202219147902416,0.5,1.0,0.5,0.0967741935483871,0.9993816645844884,0.9947593808174133,3.4270429611206055,0,1.2621313544514123e-05,-1.3568831631137876,0.22580645161290322,3.084338665008545,0.7727329730987549
330,0.03518598526716232,135.633937252194,31,0.966009986835282,0.966009986835282,0.7147175331645028,0.1,0.044542618095874786,0,0.09499429166316986,0.7883282960975396,0.5,1.0607921963617066,0.9872126996517181,0.0034652749745784917,0.5,1.0,0.5,0.12903225806451613,0.9991950392086862,0.9992343783378601,3.4220874309539795,0,2.135451723006554e-05,-1.3769555372447826,0.1935483870967742,3.0808786878585814,0.7040662169456482
340,0.033323876559734344,109.90848917427714,31,0.9677507920646524,0.9677507920646524,0.7163355877674057,0.1,0.024432916194200516,0,0.09098760783672333,0.8378374754945266,0.5,1.072483659174529,0.9876818746328353,0.00402036049524046,0.5,1.0,0.5,0.12903225806451613,0.9999288351896587,0.9996164441108704,3.4201812744140625,0,2.4502374799340032e-05,-1.4183391236009695,0.1935483870967742,3.080163146972656,0.6770895421504974
350,4.1574021452106535e-05,89.07087623116448,31,0.9999584277068753,0.9999584277068753,0.7342284188104903,0.1,0.00023366084496956319,0,0.08865728974342346,0.9946519408589876,0.5,1.0718403129808964,0.9879573017358779,0.004200876111715823,0.5,1.0,0.5,0.12903225806451613,0.9999932653789239,0.999691367149353,3.4195613861083984,0,2.5507904865662567e-05,-1.4393386913182336,0.1935483870967742,3.0806052474975587,0.668480634689331
360,0.0005817845812998712,72.19240974724323,31,0.9994185536951952,0.9994185536951952,0.7339703417541698,0.1,0.007900004275143147,0,0.08711886405944824,0.9742980942537708,0.5,1.0659746903791447,0.9881401717662811,0.004255308512991496,0.5,1.0,0.5,0.12903225806451613,0.9999993057091674,0.99970942735672,3.419374465942383,0,2.5813085812842473e-05,-1.452161755795844,0.1935483870967742,3.0814370193481446,0.6660953164100647
370,3.311667751404457e-05,58.52085189526702,31,0.9999668844191639,0.9999668844191639,0.7342602567673328,0.1,0.001855740207247436,0,0.08593440055847168,0.9905426123819483,0.5,1.0560437482868497,0.9882815361022949,0.004268500038810852,0.5,1.0,0.5,0.12903225806451613,0.9999998611418335,0.9997121095657349,3.4193291664123535,0,2.5890871256706305e-05,-1.4616549237433456,0.1935483870967742,3.082396249771118,0.6657398641109467
380,0.010370491072535515,47.446890035166284,31,0.9897359521441219,0.9897359521441219,0.7286097287034456,0.1,0.01630980893969536,0,0.08493302762508392,0.8102068721598853,0.5,1.0490840759880262,0.9884014338254928,0.004268014035228029,0.5,1.0,0.5,0.12903225806451613,0.9999998611418335,0.9997100234031677,3.4193308353424072,0,2.5893725251080468e-05,-1.4695418077258462,0.1935483870967742,3.0833977518081666,0.6660434007644653
384,7.911524335213471e-06,38.47698092848469,31,0.9999920885382565,0.9999920885382565,0.7342378473128462,0.1,0.0042649912647902966,0,0.0845668762922287,0.995049656540287,0.5,1.054646567851505,0.9884453624486923,0.0042662783081465205,0.5,1.0,0.5,0.12903225806451613,0.9999998611418335,0.9997087121009827,3.4193367958068848,0,2.588618554000277e-05,-1.4724069928354884,0.1935483870967742,3.0774031162261966,0.6662388741970062
394,0.0010652827331796288,31.2113545520726,31,0.9989358508864965,0.9989358508864965,0.7336208275805343,0.1,0.013598598539829254,0,0.08371634036302567,0.9631527971593642,0.5,1.0645076607208754,0.9885475873947143,0.0042601685488197205,0.5,1.0,0.5,0.12903225806451613,0.9999998611418335,0.9997047185897827,3.4193577766418457,0,2.585781112429686e-05,-1.4790259587872638,0.1935483870967742,3.078421998977661,0.6668030023574829
404,0.0009552669362165034,25.326197187178806,31,0.9990456447278204,0.9990456447278204,0.7340641486962663,0.03486784401000002,0.005298336036503315,0,0.09140732884407043,0.9737425395109234,0.5,1.0709031314466415,0.9876324653625488,0.004258502250821472,0.5,1.0,0.5,0.16129032258064516,0.9999293906223248,0.9997133612632751,3.419363498687744,0,2.5930727133527398e-05,-1.3715460939173565,0.1935483870967742,3.0794271488189695,0.6716451048851013
414,0.009785518050193787,20.559219721614838,31,0.9903093103681179,0.9903093103681179,0.7294824574004226,0.01215766545905694,0.009908400475978851,0,0.0931544080376625,0.9158980579555204,0.5,1.0723694496774068,0.9874274611473083,0.00431203207401476,0.5,1.0,0.5,0.16129032258064516,0.999978338126023,0.9997276067733765,3.419179677963257,0,2.6357685783295892e-05,-1.3242424692013315,0.16129032258064516,3.080261710166931,0.6743907332420349
424,0.38996440172195435,16.69796797450802,31,0.7194428855596245,0.7194428855596245,0.580518611941837,0.004239115827521626,0.4299948215484619,0,0.09319593757390976,0.20272874399582552,0.5,1.071721827131082,0.9874226003885269,0.0043162672480935305,0.5,1.0,0.5,0.16129032258064516,0.9999998611418335,0.9997285008430481,3.4191651344299316,0,2.6391437131678686e-05,-1.321741034417287,0.16129032258064516,3.0812486209869387,0.6745612919330597
434,1.5064061880111694,13.570354059351498,31,0.3989776297167136,0.3989776297167136,0.4042593238502785,0.0014780882941434613,1.589776873588562,0,0.09316197037696838,-2.196510225398443,0.5,1.0710473527159812,0.9874265730381011,0.0043152952409279965,0.5,1.0,0.5,0.16129032258064516,0.9999998611418335,0.9997282028198242,3.419168472290039,0,2.6384495868114755e-05,-1.3223232105891718,0.16129032258064516,3.0822516250610352,0.6745593249797821
444,1.3749167919158936,11.036986788074714,31,0.4210673836674841,0.4210673836674841,0.4163974824214215,0.009151933126371149,1.5108963251113892,0,0.09306875616312027,-2.3670939383255214,0.5,1.069725165716358,0.9874374866485596,0.004311893215848239,0.5,1.0,0.5,0.16129032258064516,0.9999999305709167,0.9997272491455078,3.419180154800415,0,2.6359961339039728e-05,-1.324323805287666,0.16129032258064516,3.0832621393203734,0.6745151579380035
448,0.741039514541626,8.98495929834052,31,0.5743695026148077,0.5743695026148077,0.5006982016138081,0.018977448530843214,0.8865357637405396,0,0.09294033795595169,-0.9493437760153647,0.5,1.0679461032233382,0.9874525219202042,0.004307380325436316,0.5,1.0,0.5,0.16129032258064516,0.9999998611418335,0.9997259974479675,3.4191956520080566,0,2.6326493753003888e-05,-1.3271180179564745,0.16129032258064516,3.077276086807251,0.6744460761547089
458,0.7491465210914612,7.3228170316558225,31,0.5717073944017015,0.5717073944017015,0.4990881554827863,0.1,0.6746261715888977,0,0.09158920496702194,0.29690505979528004,0.5,1.0516011931968257,0.9876110732555389,0.004269055471476935,0.5,1.0,0.5,0.16129032258064516,0.9999938208115898,0.9997144937515259,3.4193272590637207,0,2.604421206342522e-05,-1.355183281832487,0.1935483870967742,3.078394533157349,0.6735669672489166
468,0.2823543846607208,5.976481795641217,31,0.7798156359597703,0.7798156359597703,0.6133224445740744,0.1,0.5001307129859924,0,0.08885225653648376,0.6107089486914317,0.5,1.0663111589571144,0.9879341870546341,0.004229480894018867,0.5,1.0,0.5,0.12903225806451613,0.9999854893215987,0.9996992945671082,3.4194631576538086,0,2.5743303922354244e-05,-1.4043380263080922,0.22580645161290322,3.079516841888428,0.6715472340583801
478,0.3740404546260834,4.885950254469385,31,0.7277806098308286,0.7277806098308286,0.5845323267788801,0.1,0.40470245480537415,0,0.08603635430335999,0.41585912759694543,0.5,1.0754814614936028,0.9882693469524383,0.0042144842120347414,0.5,1.0,0.5,0.12903225806451613,0.9999923628008415,0.9996894598007202,3.4195146560668945,0,2.5628829462220892e-05,-1.4457145763980277,0.1935483870967742,3.080563190460205,0.6697138845920563
488,0.021903540939092636,4.0026197061202025,31,0.9785659408529263,0.9785659408529263,0.722344197372624,0.1,0.08938775956630707,0,0.0835169330239296,0.8216377252842868,0.5,1.0663528904013213,0.9885715901851654,0.004208929885374024,0.5,1.0,0.5,0.12903225806451613,0.9999968756912533,0.9996824264526367,3.4195337295532227,0,2.5595079932827502e-05,-1.475774051567961,0.1935483870967742,3.0815803565979003,0.6699314117431641
498,0.022351643070578575,3.287121961957364,31,0.9781370302262667,0.9781370302262667,0.72202623573094,0.1,0.011003134772181511,0,0.08147983998060226,0.7478415320000351,0.5,1.0499923783845622,0.9888176202774047,0.004204347565878841,0.5,1.0,0.5,0.12903225806451613,0.9999988891346678,0.9996764659881592,3.4195494651794434,0,2.5575540348654613e-05,-1.4955154932369332,0.1935483870967742,3.082594518661499,0.670647919178009
508,0.008164161816239357,2.7075687891854647,31,0.9919019519583682,0.9919019519583682,0.7295399649799431,0.1,0.014228325337171555,0,0.07994509488344193,0.8368623818223835,0.5,1.0504358001060223,0.9890039592981338,0.004197682373885847,0.5,1.0,0.5,0.12903225806451613,0.9999996528545837,0.9996707439422607,3.419572353363037,1,2.5546325559844263e-05,-1.5076976079963984,0.1935483870967742,3.0836151180267333,0.671371191740036
512,0.017126204445958138,2.2381307192402264,31,0.9831621637795803,0.9831621637795803,0.7247150076614091,0.1,0.03218584507703781,0,0.07945959270000458,0.8000268174716136,0.5,1.0537314216551257,0.9890630841255188,0.004194349777889461,0.5,1.0,0.5,0.12903225806451613,0.9999998611418335,0.9996684193611145,3.419583797454834,1,2.5530845960020088e-05,-1.5110623803544714,0.1935483870967742,3.0776254177093505,0.6716637015342712
522,0.05936739593744278,1.8579503565912325,31,0.943959577984833,0.943959577984833,0.7071251583721401,0.1,0.11542215943336487,0,0.07703453302383423,0.7645388800391799,0.5,1.063887919809097,0.9893596798181533,0.0067419805590235304,0.5,0.8449916839599609,0.5,0.16129032258064516,0.9898248207028639,0.9999761581420898,3.4108352661132812,0,4.0538627217756584e-05,-1.3124183913850516,0.12903225806451613,3.070751739501953,0.593745619058609
532,0.0014979010447859764,1.5499397888388986,31,0.9985043393069288,0.9985043393069288,0.7456847821033922,0.1,0.014461607672274113,0,0.0336635485291481,0.9685349243089223,0.5,1.0716668391482131,0.9950434058904647,0.011954577272000777,0.5,1.0,0.5,0.1935483870967742,0.9861307074698612,0.9999999403953552,3.392935276031494,0,6.677137571386993e-05,-1.3757258026936285,0.16129032258064516,3.0556417484283447,0.363685667514801
542,0.08768545836210251,1.3004512289595078,31,0.9193834415198083,0.9193834415198083,0.706759727008229,0.1,0.125139057636261,0,-0.0060581243596971035,0.7253473330248688,0.5,1.0729810847804218,1.000947892665863,0.014705357550752973,0.5,1.0,0.5,0.1935483870967742,0.9975414467326882,1.0,3.3834891319274902,0,7.86323071224615e-05,-1.461077670717962,0.16129032258064516,3.0481402187347415,0.22985416650772095
552,0.17442841827869415,1.0983654954572015,31,0.8514780334297889,0.8514780334297889,0.6699446051505225,0.03486784401000002,0.23243777453899384,0,-0.01522537600249052,0.4264724572605787,0.5,1.0681471836716405,1.002416706085205,0.015211009564133904,0.5,1.0,0.5,0.1935483870967742,0.9999224477139989,1.0,3.3817527294158936,0,8.056347724050283e-05,-1.482525666646656,0.16129032258064516,3.047577456474304,0.20023614168167114
562,0.39962273836135864,0.9346760513203334,31,0.7144782465957745,0.7144782465957745,0.59451203676599,0.01215766545905694,0.4580844044685364,0,-0.01626656949520111,-0.4855027725738794,0.5,1.064122977075825,1.002586203813553,0.015262039940329819,0.5,1.0,0.5,0.1935483870967742,0.9999990974219176,1.0,3.381577491760254,0,8.075182267930359e-05,-1.4851103253401363,0.16129032258064516,3.0484197425842283,0.19709646701812744
